,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.94375,0.48125,"[[0.04679872 0.16265388 0.29915777 0.4913896 ]
 [0.04096823 0.11371455 0.03515777 0.81015944]
 [0.8004906  0.04459001 0.13602266 0.01889671]
 [0.18249092 0.5135397  0.16228275 0.1416867 ]
 [0.11300157 0.55929077 0.2157722  0.11193544]
 [0.25572306 0.21988912 0.45553327 0.06885453]
 [0.6783791  0.05663405 0.21613097 0.04885589]
 [0.20290759 0.700385   0.04181487 0.05489259]
 [0.65032744 0.06090953 0.1292366  0.15952644]
 [0.06369438 0.38078907 0.50771034 0.04780622]
 [0.02046145 0.12150737 0.7649363  0.09309479]
 [0.01813539 0.80077577 0.15843105 0.0226578 ]
 [0.20223817 0.3330181  0.18632509 0.27841863]
 [0.5623807  0.09733311 0.16091508 0.17937115]
 [0.12552854 0.7093122  0.08639356 0.07876568]
 [0.07959994 0.26597252 0.56204194 0.09238561]
 [0.23633541 0.08755913 0.48848397 0.18762146]
 [0.10895505 0.14619794 0.18157996 0.56326705]
 [0.4376707  0.30046213 0.15908287 0.10278428]
 [0.39053044 0.13804144 0.22198857 0.24943955]
 [0.37950808 0.06345001 0.1655928  0.39144915]
 [0.1619553  0.7117325  0.06946312 0.05684907]
 [0.7121708  0.18089424 0.06031907 0.04661592]
 [0.1259251  0.13168125 0.5911924  0.15120123]
 [0.06977618 0.06138122 0.64117754 0.22766504]
 [0.57631844 0.19305712 0.1384888  0.09213563]
 [0.6928189  0.10444019 0.04111663 0.16162427]
 [0.4556064  0.14598775 0.2856858  0.11271999]
 [0.32436717 0.04119072 0.61708033 0.01736178]
 [0.05454551 0.01694394 0.8414219  0.08708858]
 [0.19992355 0.6151367  0.08368669 0.10125308]
 [0.11096794 0.187012   0.6490908  0.05292924]
 [0.07880916 0.09443286 0.41004345 0.41671452]
 [0.48185268 0.20068449 0.2859941  0.03146875]
 [0.24490578 0.20083652 0.13496158 0.41929615]
 [0.4372929  0.21998335 0.21909106 0.12363266]
 [0.5658323  0.14269972 0.21101089 0.08045708]
 [0.30525854 0.03596674 0.49498722 0.16378754]
 [0.09206818 0.40287665 0.07283474 0.4322204 ]
 [0.06599325 0.63767177 0.20075577 0.09557916]
 [0.6721313  0.11045504 0.06190348 0.15551014]
 [0.32148945 0.34359822 0.29155272 0.04335965]
 [0.47102728 0.21807764 0.17240989 0.13848516]
 [0.3085744  0.294262   0.1666356  0.230528  ]
 [0.547589   0.06576823 0.2643425  0.12230028]
 [0.6235705  0.16848427 0.0579093  0.15003593]
 [0.42638797 0.07471358 0.05694679 0.4419517 ]
 [0.15471949 0.30595383 0.36100325 0.17832345]
 [0.5254545  0.14477281 0.22181876 0.10795392]
 [0.04333619 0.89333457 0.04279761 0.02053167]
 [0.25701562 0.33410665 0.36812934 0.04074842]
 [0.2894442  0.04084294 0.2180067  0.45170617]
 [0.433105   0.08481462 0.39060742 0.091473  ]
 [0.06495074 0.33849376 0.5231086  0.07344687]
 [0.13891307 0.7426644  0.08889028 0.02953227]
 [0.04449849 0.49030244 0.32229602 0.14290304]
 [0.5083153  0.14777076 0.27375862 0.0701553 ]
 [0.13434651 0.49155718 0.3139149  0.06018148]
 [0.64647204 0.06708423 0.18772632 0.09871743]
 [0.10805792 0.6000476  0.09264606 0.19924846]
 [0.02134067 0.0901266  0.78850186 0.10003083]
 [0.23245132 0.09579186 0.45950612 0.2122507 ]
 [0.3787298  0.09773757 0.40899664 0.11453602]
 [0.5151039  0.24241944 0.14165156 0.10082509]
 [0.30661428 0.5663743  0.10941979 0.01759162]
 [0.50137156 0.22489963 0.12298261 0.15074621]
 [0.26060367 0.45053092 0.12552047 0.16334498]
 [0.22975376 0.06000147 0.5584041  0.15184072]
 [0.11683209 0.02448105 0.16266991 0.69601697]
 [0.5538414  0.23319645 0.08468384 0.1282783 ]
 [0.5553563  0.22180662 0.18967563 0.03316141]
 [0.1405248  0.29653648 0.45816496 0.10477373]
 [0.02962727 0.13439573 0.08144335 0.75453365]
 [0.58531165 0.01065757 0.20159382 0.20243695]
 [0.02289099 0.08869377 0.12772827 0.760687  ]
 [0.30357057 0.4313718  0.15478428 0.11027332]
 [0.35096228 0.2478286  0.16116884 0.2400403 ]
 [0.38807958 0.29736164 0.17313273 0.14142604]
 [0.47941336 0.03267338 0.3052642  0.182649  ]
 [0.4741005  0.16699895 0.326876   0.03202455]
 [0.23952347 0.28434765 0.32452312 0.15160574]
 [0.13910197 0.03794245 0.805479   0.01747661]
 [0.39259228 0.15815943 0.30575204 0.14349626]
 [0.10998105 0.53547996 0.20730066 0.14723834]
 [0.22471312 0.07044146 0.05225345 0.652592  ]
 [0.23315707 0.24776849 0.37153518 0.14753926]
 [0.45648587 0.15461273 0.28060824 0.10829312]
 [0.42355758 0.16315137 0.35170555 0.06158553]
 [0.3373708  0.5158619  0.05154553 0.09522171]
 [0.19026631 0.0995435  0.63842326 0.07176694]
 [0.21534215 0.50843227 0.20432147 0.07190407]
 [0.28740898 0.02891133 0.50467926 0.17900045]
 [0.19355881 0.1624518  0.30510393 0.3388855 ]
 [0.16332874 0.35294846 0.22389008 0.25983268]
 [0.05695188 0.44335836 0.32209682 0.17759293]
 [0.46425068 0.12877265 0.2780117  0.12896498]
 [0.5471519  0.07253686 0.25084162 0.12946959]
 [0.35642818 0.20457517 0.14220987 0.2967868 ]
 [0.32861358 0.2656771  0.29878378 0.10692559]
 [0.7536201  0.10626099 0.1074596  0.03265932]
 [0.13502356 0.52354574 0.20181552 0.13961515]
 [0.24521218 0.11799975 0.533568   0.10322002]
 [0.9095741  0.00637373 0.07513417 0.00891801]
 [0.06647593 0.6877849  0.18454313 0.06119602]
 [0.03503903 0.87298757 0.06748071 0.02449273]
 [0.4308284  0.18633498 0.30307502 0.07976157]
 [0.3301003  0.36686388 0.16661288 0.13642293]
 [0.6363261  0.08111618 0.22557487 0.05698289]
 [0.728548   0.08211464 0.10349119 0.08584614]
 [0.32280895 0.01246681 0.04057718 0.62414706]
 [0.20594247 0.3322286  0.32205617 0.13977279]
 [0.13265741 0.13887154 0.6907113  0.03775973]
 [0.79326326 0.11961184 0.05881024 0.02831464]
 [0.2949768  0.29089436 0.04390321 0.37022564]
 [0.38542005 0.18270028 0.25789303 0.17398664]
 [0.7152713  0.02681755 0.20247228 0.05543891]
 [0.26153553 0.17231025 0.5075805  0.05857369]
 [0.8651838  0.02242418 0.05494322 0.05744885]
 [0.06205846 0.0346957  0.51778674 0.3854591 ]
 [0.33378744 0.38693884 0.18892628 0.09034746]
 [0.11026723 0.18635897 0.43230796 0.27106586]
 [0.39633656 0.45066443 0.04979813 0.10320086]
 [0.16882087 0.01552442 0.11247431 0.7031804 ]
 [0.28771883 0.29770264 0.34751725 0.06706129]
 [0.5827465  0.05515907 0.22144975 0.1406447 ]
 [0.06117143 0.17726284 0.6079964  0.1535693 ]
 [0.27316535 0.5947617  0.07450338 0.05756957]
 [0.43150482 0.13160586 0.30939704 0.12749231]
 [0.40075678 0.44920495 0.10998964 0.04004862]
 [0.6100962  0.12279504 0.21078782 0.05632091]
 [0.36740693 0.28500932 0.3204021  0.02718167]
 [0.10143778 0.737644   0.1284844  0.03243376]
 [0.5255045  0.06915674 0.37049574 0.03484303]
 [0.7334808  0.14812236 0.0671656  0.05123122]
 [0.42820933 0.16906685 0.18010029 0.22262357]
 [0.1978954  0.47981602 0.12011449 0.20217417]
 [0.4541224  0.2380618  0.17977713 0.12803872]
 [0.6604523  0.11512961 0.15102354 0.0733946 ]
 [0.2161836  0.529471   0.23606542 0.01827997]
 [0.10153177 0.6464245  0.20423867 0.04780508]
 [0.5707636  0.00371391 0.19290958 0.23261292]
 [0.05527918 0.02778681 0.86424446 0.05268961]
 [0.02808569 0.0420052  0.9103774  0.01953168]
 [0.14602067 0.6898089  0.10603055 0.05813991]
 [0.51304513 0.15186651 0.08119449 0.25389385]
 [0.02829841 0.495651   0.3434334  0.13261719]
 [0.33875728 0.23558742 0.05063249 0.37502286]
 [0.17482705 0.18399067 0.4693173  0.171865  ]
 [0.29465464 0.0980412  0.41010115 0.19720306]
 [0.8397161  0.05889789 0.04803247 0.05335361]
 [0.21474501 0.16097991 0.5713551  0.05292002]
 [0.45947924 0.08809952 0.257378   0.19504327]
 [0.58749396 0.11661506 0.23074049 0.06515053]
 [0.02123269 0.03012417 0.08941077 0.85923237]
 [0.179548   0.01058969 0.7582957  0.05156654]
 [0.2149     0.32127115 0.23323077 0.23059808]
 [0.2402862  0.20581342 0.4992945  0.05460592]
 [0.616489   0.20974194 0.1000204  0.07374866]
 [0.48376054 0.05983004 0.3335507  0.12285869]
 [0.4817708  0.19722658 0.2365081  0.08449452]]","              precision    recall  f1-score   support

           0       0.48      0.63      0.55        49
           1       0.51      0.50      0.51        40
           2       0.45      0.39      0.41        44
           3       0.47      0.33      0.39        27

   micro avg       0.48      0.48      0.48       160
   macro avg       0.48      0.46      0.47       160
weighted avg       0.48      0.48      0.47       160
","[1, 3, 0, 3, 2, 0, 0, 1, 2, 2, 1, 1, 0, 0, 3, 2, 0, 2, 2, 0, 2, 1, 0, 2, 3, 2, 0, 0, 2, 2, 3, 2, 3, 2, 3, 3, 0, 0, 3, 1, 2, 1, 1, 0, 2, 3, 0, 2, 1, 1, 0, 3, 0, 2, 2, 3, 2, 1, 2, 2, 2, 2, 3, 0, 1, 0, 1, 0, 3, 3, 1, 1, 3, 0, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 3, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 0, 2, 2, 2, 2, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 2, 3, 3, 1, 0, 3, 1, 0, 0, 1, 0, 0, 3, 2, 3, 2, 1, 0, 0, 2, 1, 1, 1, 2, 3, 2, 1, 0, 0, 2, 1, 3, 2, 3, 0, 1, 3, 0]","[3 3 0 1 1 2 0 1 0 2 2 1 1 0 1 2 2 3 0 0 3 1 0 2 2 0 0 0 2 2 1 2 3 0 3 0 0
 2 3 1 0 1 0 0 0 0 3 2 0 1 2 3 0 2 1 1 0 1 0 1 2 2 2 0 1 0 1 2 3 0 0 2 3 0
 3 1 0 0 0 0 2 2 0 1 3 2 0 0 1 2 1 2 3 1 1 0 0 0 0 0 1 2 0 1 1 0 1 0 0 3 1
 2 0 3 0 0 2 0 2 1 2 1 3 2 0 2 1 0 1 0 0 1 0 0 0 1 0 0 1 1 0 2 2 1 0 1 3 2
 2 0 2 0 0 3 2 1 2 0 0 0]"
1,0.9265625,0.51875,"[[0.24345838 0.03433182 0.17274149 0.54946834]
 [0.07966203 0.11756171 0.22003083 0.58274543]
 [0.74767584 0.05463797 0.16172735 0.03595887]
 [0.65904415 0.11786301 0.16112147 0.06197137]
 [0.22028235 0.21883518 0.46195772 0.09892475]
 [0.06061597 0.6257622  0.15274861 0.16087319]
 [0.04891342 0.12675273 0.7877383  0.03659549]
 [0.81698084 0.10861874 0.04219793 0.03220254]
 [0.35734522 0.38058805 0.20473278 0.05733396]
 [0.06714799 0.15428436 0.6017777  0.17678995]
 [0.2681032  0.11127901 0.119734   0.5008838 ]
 [0.38666934 0.16257712 0.38897088 0.06178268]
 [0.44691235 0.15079623 0.25825155 0.14403991]
 [0.4951595  0.06051678 0.21273412 0.23158966]
 [0.26448017 0.50725615 0.16991115 0.05835256]
 [0.16713083 0.3102069  0.29245225 0.23021007]
 [0.20972393 0.13152021 0.3821074  0.27664843]
 [0.7855829  0.03768037 0.13986625 0.03687049]
 [0.64529026 0.07428782 0.1309386  0.14948332]
 [0.06828653 0.25130963 0.5842363  0.09616749]
 [0.22856173 0.43097615 0.1425988  0.1978633 ]
 [0.26342207 0.48226997 0.18387967 0.07042833]
 [0.30296776 0.20550497 0.39535743 0.09616985]
 [0.09190684 0.50067943 0.3363049  0.0711088 ]
 [0.10305597 0.18898778 0.5362851  0.17167114]
 [0.1696084  0.357086   0.26227972 0.2110259 ]
 [0.03175309 0.9112352  0.04884341 0.00816828]
 [0.10012873 0.79063165 0.06167257 0.04756703]
 [0.72518694 0.04135933 0.14745124 0.08600248]
 [0.41816336 0.09901703 0.30683    0.1759896 ]
 [0.16186057 0.26132566 0.32617286 0.25064096]
 [0.26869425 0.3081086  0.38208267 0.04111446]
 [0.4391578  0.24399367 0.16076495 0.15608361]
 [0.23230389 0.22063105 0.40382808 0.14323702]
 [0.21683745 0.14702682 0.435949   0.20018677]
 [0.09734187 0.21715158 0.23942854 0.44607803]
 [0.02803173 0.26485717 0.5298837  0.17722738]
 [0.18246062 0.402223   0.2779489  0.13736752]
 [0.21593603 0.47886208 0.13588613 0.16931577]
 [0.3529267  0.13735183 0.36357203 0.14614947]
 [0.11877751 0.62912494 0.16337977 0.0887178 ]
 [0.57721335 0.0840582  0.24045396 0.0982745 ]
 [0.22996157 0.03940437 0.11092667 0.61970735]
 [0.3525462  0.1604942  0.19070859 0.29625106]
 [0.04618127 0.16217273 0.698043   0.09360304]
 [0.01840951 0.882943   0.06276319 0.03588432]
 [0.7205618  0.01236789 0.10399673 0.16307361]
 [0.37485102 0.03201442 0.4916017  0.1015329 ]
 [0.2038873  0.02962325 0.18715227 0.5793372 ]
 [0.06913864 0.35657394 0.38019145 0.19409598]
 [0.30976504 0.35364312 0.2819658  0.054626  ]
 [0.41967818 0.16046162 0.2827019  0.1371583 ]
 [0.08780415 0.12329006 0.42597568 0.36293012]
 [0.45630673 0.3628547  0.11414368 0.06669485]
 [0.1937008  0.41807413 0.30737826 0.08084685]
 [0.12178765 0.4961231  0.22847576 0.15361348]
 [0.79989207 0.02524848 0.14102004 0.03383939]
 [0.4994753  0.30594152 0.05761844 0.13696471]
 [0.42503974 0.09833433 0.26458418 0.21204178]
 [0.32276243 0.1924092  0.434469   0.05035934]
 [0.5384844  0.2221505  0.19883071 0.04053435]
 [0.3403861  0.12804042 0.40130278 0.13027067]
 [0.3557813  0.27631578 0.2632122  0.10469073]
 [0.1569324  0.25331223 0.323392   0.26636335]
 [0.19010442 0.1914443  0.44196653 0.17648473]
 [0.2647231  0.04532461 0.53971416 0.15023819]
 [0.18964148 0.11123879 0.30109435 0.39802536]
 [0.51953936 0.24625082 0.09143858 0.14277121]
 [0.11903658 0.7475272  0.08827065 0.04516564]
 [0.29262692 0.4621287  0.21216786 0.03307651]
 [0.40866908 0.1949893  0.32341108 0.07293057]
 [0.03313304 0.8037467  0.12452626 0.03859403]
 [0.03670165 0.3869722  0.17755283 0.3987733 ]
 [0.09014317 0.37805957 0.24661596 0.28518134]
 [0.49219504 0.17660028 0.30645716 0.02474757]
 [0.06591166 0.11522309 0.78945214 0.02941309]
 [0.16230448 0.05756921 0.11531865 0.6648076 ]
 [0.6258235  0.1355161  0.13334018 0.10532024]
 [0.38965675 0.08070587 0.31954524 0.21009211]
 [0.03756509 0.12234148 0.44965678 0.39043665]
 [0.2942215  0.43274125 0.13992903 0.13310827]
 [0.31911904 0.34958664 0.26848254 0.06281181]
 [0.10561258 0.03540808 0.15257859 0.70640075]
 [0.1214293  0.28923526 0.32892698 0.2604084 ]
 [0.14785132 0.07918742 0.5248057  0.2481555 ]
 [0.33905542 0.19067429 0.2966569  0.17361337]
 [0.06366421 0.3925846  0.22631562 0.31743553]
 [0.15244223 0.0707484  0.2103434  0.566466  ]
 [0.5939978  0.14534184 0.10838885 0.1522715 ]
 [0.19637553 0.57871777 0.19690925 0.02799742]
 [0.5564578  0.18331173 0.17420168 0.08602881]
 [0.38244355 0.13166627 0.38634405 0.09954607]
 [0.48077932 0.11698884 0.35708475 0.04514712]
 [0.4089071  0.06316844 0.35016719 0.17775725]
 [0.6709292  0.0970085  0.13627508 0.09578724]
 [0.03956881 0.76135105 0.11820979 0.08087029]
 [0.580783   0.09541418 0.10349981 0.22030301]
 [0.08242401 0.7841967  0.08060814 0.05277116]
 [0.25496    0.28015152 0.3283842  0.13650425]
 [0.23102826 0.20805952 0.41395235 0.14695983]
 [0.59691596 0.02050241 0.28019637 0.10238525]
 [0.27822095 0.03543903 0.38167536 0.3046646 ]
 [0.36055818 0.28300604 0.22438875 0.13204703]
 [0.20703304 0.0935503  0.6215021  0.07791455]
 [0.3592094  0.16196513 0.37532115 0.10350432]
 [0.06482544 0.72955006 0.13091706 0.07470741]
 [0.18711875 0.6318187  0.0548302  0.12623234]
 [0.43564963 0.36715966 0.09126196 0.10592872]
 [0.06009564 0.3553735  0.06190227 0.5226286 ]
 [0.16718835 0.54478073 0.14735849 0.1406724 ]
 [0.26585186 0.09212159 0.17921337 0.46281317]
 [0.21691103 0.19245191 0.51408887 0.07654815]
 [0.1311389  0.31203955 0.37242058 0.18440099]
 [0.1028841  0.570587   0.24708171 0.07944722]
 [0.27451214 0.17236929 0.4683643  0.08475432]
 [0.23468295 0.08731723 0.5887046  0.08929524]
 [0.25199595 0.24897297 0.3629894  0.13604166]
 [0.28718588 0.12114393 0.5019439  0.08972625]
 [0.6824729  0.15101282 0.11560854 0.05090572]
 [0.6281057  0.21126439 0.13620147 0.02442847]
 [0.08684348 0.08178455 0.68504184 0.14633009]
 [0.44057837 0.195956   0.25404716 0.10941845]
 [0.05155068 0.13561188 0.36636946 0.44646797]
 [0.23910296 0.08681072 0.44728208 0.22680426]
 [0.03450339 0.654905   0.06648872 0.24410287]
 [0.10139918 0.26296362 0.34580928 0.28982788]
 [0.3350573  0.10936268 0.24112642 0.31445366]
 [0.03809368 0.41136682 0.3703888  0.18015069]
 [0.0906617  0.3127472  0.41257778 0.18401326]
 [0.32524925 0.08657796 0.44550255 0.14267018]
 [0.10583405 0.32042587 0.4270969  0.14664319]
 [0.02931693 0.9147546  0.02956626 0.02636223]
 [0.20881222 0.3463279  0.3926175  0.05224236]
 [0.67661405 0.06089425 0.16577192 0.09671985]
 [0.17570269 0.14666703 0.1725261  0.5051041 ]
 [0.28073606 0.04705324 0.14976336 0.52244735]
 [0.7471901  0.10132784 0.10233513 0.04914693]
 [0.16486208 0.23613179 0.17976946 0.41923666]
 [0.08566529 0.14933006 0.27654675 0.48845786]
 [0.10365387 0.14938678 0.49487755 0.25208175]
 [0.13327457 0.37657943 0.38153422 0.10861181]
 [0.04906217 0.8099887  0.10329238 0.03765677]
 [0.5385476  0.15050279 0.07696062 0.23398899]
 [0.2269312  0.12555449 0.09520275 0.55231154]
 [0.3877295  0.34986806 0.17007382 0.09232865]
 [0.18520449 0.13913034 0.5004649  0.17520024]
 [0.22399946 0.41991448 0.12084456 0.23524152]
 [0.13880111 0.10041853 0.07250097 0.6882794 ]
 [0.09507782 0.41814467 0.45827904 0.02849849]
 [0.63669825 0.09544634 0.1384262  0.1294292 ]
 [0.34795234 0.26625416 0.31839135 0.06740221]
 [0.42983577 0.31437802 0.15202571 0.10376048]
 [0.30755672 0.22446145 0.17925848 0.28872332]
 [0.07832937 0.23277193 0.6475737  0.04132498]
 [0.05093655 0.8076773  0.0858416  0.0555445 ]
 [0.45015106 0.32361123 0.09841359 0.12782413]
 [0.30577692 0.03984046 0.41205963 0.24232297]
 [0.1944498  0.06024503 0.54660255 0.19870266]
 [0.49634665 0.225022   0.10322864 0.17540267]
 [0.5226804  0.09465496 0.21146168 0.17120299]]","              precision    recall  f1-score   support

           0       0.56      0.57      0.57        49
           1       0.49      0.45      0.47        40
           2       0.47      0.57      0.52        44
           3       0.60      0.44      0.51        27

   micro avg       0.52      0.52      0.52       160
   macro avg       0.53      0.51      0.51       160
weighted avg       0.52      0.52      0.52       160
","[3, 3, 0, 2, 2, 2, 2, 0, 2, 3, 2, 0, 1, 3, 3, 0, 0, 2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 1, 0, 0, 3, 1, 0, 2, 2, 3, 3, 1, 1, 0, 1, 0, 3, 1, 1, 1, 0, 0, 3, 2, 1, 3, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 2, 0, 1, 2, 2, 2, 2, 3, 0, 1, 2, 0, 0, 3, 2, 2, 1, 1, 3, 3, 1, 0, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 3, 3, 2, 1, 1, 3, 3, 1, 1, 0, 2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 1, 3, 2, 2, 2, 2, 2, 2, 1, 2, 0, 3, 0, 2, 0, 3, 2, 1, 1, 1, 1, 0, 2, 3, 3, 0, 1, 2, 0, 3, 0, 0, 0, 2, 1, 1, 1]","[3 3 0 0 2 1 2 0 1 2 3 2 0 0 1 1 2 0 0 2 1 1 2 1 2 1 1 1 0 0 2 2 0 2 2 3 2
 1 1 2 1 0 3 0 2 1 0 2 3 2 1 0 2 0 1 1 0 0 0 2 0 2 0 2 2 2 3 0 1 1 0 1 3 1
 0 2 3 0 0 2 1 1 3 2 2 0 1 3 0 1 0 2 0 0 0 1 0 1 2 2 0 2 0 2 2 1 1 0 3 1 3
 2 2 1 2 2 2 2 0 0 2 0 3 2 1 2 0 1 2 2 2 1 2 0 3 3 0 3 3 2 2 1 0 3 0 2 1 3
 2 0 0 0 0 2 1 0 2 2 0 0]"
