,train accuracy,test accuracy,y score,class report,confusion_matrix,svm_coef,y test,y pred
0,0.3967065868263473,0.23952095808383234,"[[-0.71772605 -0.73143899 -1.38635039 ... -0.74482564 -0.54248912
  -0.89215342]
 [-0.90713411 -0.9602542  -0.83615251 ... -0.77783984 -0.91498974
  -0.46243345]
 [-0.5125701  -0.92999907 -1.16619919 ... -0.76002315 -0.75487246
  -0.60773092]
 ...
 [-5.22306597 -0.39826355 -2.28554038 ... -0.48259114 -0.69715223
  -1.5248951 ]
 [-0.75170258 -0.90996406 -1.57950332 ... -0.60465326 -0.74681745
  -1.31981178]
 [-1.32531787 -0.94154363 -0.16122308 ... -0.87426576 -0.75761838
  -0.78552338]]","['              precision    recall  f1-score   support', '', '           0       0.00      0.00      0.00         4', '           1       0.06      0.17      0.09         6', '           2       0.00      0.00      0.00         3', '           3       0.52      0.44      0.48        55', '           4       0.20      0.25      0.22        12', '           5       0.45      0.21      0.29        48', '           6       0.15      0.10      0.12        21', '           7       0.00      0.00      0.00        18', '', '   micro avg       0.24      0.24      0.24       167', '   macro avg       0.17      0.14      0.15       167', 'weighted avg       0.34      0.24      0.27       167', '']","[[ 0  1  1  1  0  0  0  1]
 [ 2  1  0  1  0  0  0  2]
 [ 0  0  0  1  1  0  0  1]
 [ 6  1  5 24  5  5  4  5]
 [ 0  0  3  2  3  0  0  4]
 [ 1  9  6 11  2 10  5  4]
 [ 5  2  3  3  1  5  2  0]
 [ 1  2  5  3  3  2  2  0]]","[0.312078810483738, -1.0897823688171828, -0.4671231496996523, 0.058230177812740896, 0.11368882994616014, 0.11550185700937378, 0.011721966113502513, 0.04711955893637468, 0.35875340242414366, 0.10655736402048818, 0.2757449720786752, 0.02405736673873419, 0.23956188533600606, -0.08565906732444584, -0.06592990497725001, -0.1460194958268874, -0.14369471559737468, -0.05658887578140087, -0.04427359977956428, 0.06966684952627772]","[3, 5, 7, 3, 6, 3, 3, 5, 5, 7, 3, 3, 6, 5, 3, 4, 3, 5, 5, 3, 5, 5, 6, 4, 5, 5, 3, 2, 4, 7, 5, 5, 5, 4, 3, 5, 3, 5, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 3, 3, 3, 4, 3, 3, 7, 3, 6, 3, 1, 5, 7, 5, 7, 2, 5, 5, 3, 6, 6, 6, 1, 5, 3, 6, 3, 4, 3, 5, 6, 4, 3, 7, 3, 5, 5, 5, 4, 6, 7, 0, 5, 1, 7, 3, 4, 5, 5, 5, 5, 5, 3, 3, 3, 3, 0, 3, 7, 3, 1, 6, 3, 3, 6, 6, 5, 5, 7, 5, 5, 4, 3, 5, 6, 3, 5, 5, 5, 1, 6, 6, 5, 6, 3, 7, 1, 3, 0, 3, 7, 6, 3, 3, 7, 4, 7, 3, 3, 5, 5, 3, 6, 5, 2, 7, 3, 7, 3, 5, 6, 5, 6, 3, 4, 0, 3, 7, 3]","[3 7 0 3 3 4 7 5 5 5 3 4 1 7 3 3 2 5 2 3 3 1 5 4 2 5 3 7 7 6 1 5 3 3 3 4 4
 1 7 0 0 3 3 3 3 6 5 3 5 5 3 4 3 3 2 3 2 3 7 2 2 1 4 4 1 3 3 2 0 0 1 3 6 5
 0 2 3 1 2 7 3 1 7 5 2 7 2 4 2 2 1 7 3 6 4 5 3 3 5 2 6 3 0 7 1 5 3 3 0 6 4
 2 0 5 2 5 1 1 6 7 3 0 1 3 3 4 7 3 5 0 6 3 5 2 0 2 7 7 2 3 4 3 4 2 4 3 6 3
 1 2 0 3 3 6 5 5 0 6 5 6 6 0 7 3 1 3 2]"
1,0.36826347305389223,0.281437125748503,"[[ -1.24739777  -0.66202781  -0.54671581 ...  -0.79232886  -0.70724104
   -0.71969905]
 [ -1.44445969  -0.72121791  -1.35527444 ...  -0.71354873  -0.68796639
   -0.85321398]
 [ -0.63061124  -1.09574096  -1.08875553 ...  -0.74564328  -0.79763428
   -0.83739143]
 ...
 [-17.1141511    0.58411323  -6.34708291 ...  -0.78092413  -4.02232753
    0.35943031]
 [ -0.84163626  -0.7787316   -0.86030645 ...  -0.73605954  -0.75134444
   -0.76903969]
 [ -0.34395796  -0.38703426  -1.25404531 ...  -0.44973657  -0.2964392
   -1.1486366 ]]","['              precision    recall  f1-score   support', '', '           0       0.04      0.20      0.07         5', '           1       0.08      0.12      0.10         8', '           2       0.00      0.00      0.00         5', '           3       0.60      0.49      0.54        57', '           4       0.30      0.60      0.40        10', '           5       0.26      0.18      0.21        39', '           6       0.24      0.18      0.21        22', '           7       0.00      0.00      0.00        21', '', '   micro avg       0.28      0.28      0.28       167', '   macro avg       0.19      0.22      0.19       167', 'weighted avg       0.32      0.28      0.29       167', '']","[[ 1  0  0  2  0  2  0  0]
 [ 2  1  1  0  1  2  1  0]
 [ 0  0  0  1  0  1  0  3]
 [10  5  1 28  6  3  2  2]
 [ 0  0  2  0  6  0  1  1]
 [ 7  4  2  9  2  7  5  3]
 [ 1  3  2  7  0  4  4  1]
 [ 2  0  2  0  5  8  4  0]]","[0.3061873805240925, -1.0145462631495725, -0.5530343749708997, -0.1525425542976048, -0.22427853667552908, 0.7091379312678843, -0.2977282780341987, -0.07077431759473998, 0.2978854485858018, 0.017705063664525258, 0.33569790526527205, 0.1699439186023185, -0.08250556367651421, 0.09184956383054887, -0.10984317742501455, 0.12267692461624687, -0.12748087963418833, -0.017998649558874397, -0.1265312451217749, -0.010964146817408095]","[5, 6, 3, 5, 5, 3, 1, 5, 3, 2, 6, 3, 3, 0, 6, 3, 3, 3, 4, 6, 3, 6, 3, 7, 3, 3, 7, 3, 7, 7, 3, 3, 7, 6, 3, 3, 1, 5, 7, 3, 3, 7, 4, 7, 7, 5, 3, 5, 5, 3, 3, 7, 1, 5, 5, 3, 3, 5, 5, 5, 1, 5, 7, 1, 5, 7, 0, 5, 3, 3, 2, 5, 6, 6, 4, 3, 3, 3, 3, 3, 2, 7, 3, 3, 3, 3, 0, 5, 4, 6, 3, 2, 7, 6, 6, 6, 5, 4, 0, 3, 4, 0, 3, 6, 7, 5, 5, 5, 3, 4, 2, 6, 5, 1, 1, 7, 3, 7, 6, 3, 3, 5, 5, 6, 7, 3, 3, 3, 3, 3, 5, 5, 6, 1, 7, 5, 3, 5, 3, 4, 5, 3, 3, 6, 5, 5, 5, 5, 7, 3, 5, 5, 6, 3, 5, 3, 6, 4, 5, 5, 6, 3, 4, 7, 3, 3, 6]","[2 3 3 6 1 1 0 5 5 7 6 7 3 5 5 4 0 3 4 2 3 3 2 4 0 0 5 3 5 2 0 3 6 3 0 0 0
 3 4 3 1 6 4 4 5 0 3 3 3 3 0 5 5 4 7 0 3 5 5 0 2 3 4 1 2 0 3 3 3 3 3 3 5 5
 6 3 3 4 3 1 7 2 3 7 3 6 0 4 4 3 3 5 6 3 1 1 7 7 3 4 2 5 3 1 5 1 5 6 3 2 7
 0 6 4 6 5 1 4 6 3 6 5 0 2 0 4 3 3 3 3 0 3 3 5 5 0 0 1 0 4 0 4 3 5 6 0 5 6
 6 4 5 1 7 5 3 5 3 4 7 3 6 3 4 5 1 3 6]"
2,0.3592814371257485,0.2934131736526946,"[[-1.7074577  -1.22165339 -0.13933324 ... -0.87642738 -0.71317436
  -0.64245494]
 [-0.43253171 -0.92065297 -0.94622168 ... -0.66145961 -0.75545005
  -0.78587626]
 [-0.68086572 -0.43556173 -0.80533988 ... -0.64314544 -0.52251295
  -0.72099152]
 ...
 [-0.83072161 -0.80090882 -0.61520711 ... -0.7436836  -1.07934915
  -0.53911677]
 [-0.73977679 -0.58828032 -1.04263027 ... -0.49360908 -0.4449539
  -0.91514895]
 [-1.18893802 -1.61632894 -0.34285295 ... -1.02807847 -1.14991457
  -0.88612508]]","['              precision    recall  f1-score   support', '', '           0       0.05      0.20      0.08         5', '           1       0.07      0.11      0.08         9', '           2       0.07      0.25      0.11         4', '           3       0.53      0.45      0.49        53', '           4       0.35      0.70      0.47        10', '           5       0.27      0.19      0.22        32', '           6       0.29      0.17      0.21        35', '           7       0.38      0.16      0.22        19', '', '   micro avg       0.29      0.29      0.29       167', '   macro avg       0.25      0.28      0.24       167', 'weighted avg       0.35      0.29      0.31       167', '']","[[ 1  0  1  1  1  1  0  0]
 [ 4  1  1  0  0  0  3  0]
 [ 0  1  1  1  1  0  0  0]
 [ 6  2  5 24  7  3  2  4]
 [ 0  0  1  1  7  0  0  1]
 [ 4  3  3  5  2  6  9  0]
 [ 5  4  1 11  0  8  6  0]
 [ 1  4  2  2  2  4  1  3]]","[0.2385281610329153, -0.6720589212137313, -0.45378164276914584, -0.10117442775983929, -0.028578591834035112, 1.1767282843784992, -0.5278916919707739, 0.07777496428979389, 0.1308239959227785, 0.12079813458051586, 0.050175280783200896, 0.1511603097003909, -0.20483699685024725, 0.10922886624766369, 0.036282136259718115, -0.004235050946382152, -0.16107028873138693, -0.049579866056783314, -0.07460159334735655, -0.005456277981312877]","[3, 3, 7, 3, 3, 7, 5, 5, 6, 5, 6, 7, 3, 5, 4, 3, 6, 5, 5, 7, 6, 6, 7, 5, 3, 4, 6, 2, 6, 6, 3, 7, 6, 3, 7, 7, 4, 3, 3, 0, 1, 6, 1, 6, 7, 6, 1, 3, 6, 3, 5, 3, 5, 3, 3, 3, 0, 6, 4, 6, 6, 3, 5, 3, 5, 6, 3, 4, 3, 5, 6, 3, 7, 5, 4, 6, 6, 3, 6, 5, 3, 1, 7, 6, 3, 3, 5, 3, 3, 7, 5, 5, 3, 4, 2, 6, 3, 5, 3, 5, 7, 2, 5, 5, 5, 3, 3, 5, 3, 6, 5, 3, 5, 5, 0, 3, 3, 3, 7, 6, 3, 1, 3, 6, 6, 7, 5, 6, 0, 3, 3, 3, 6, 4, 4, 6, 3, 0, 6, 7, 6, 6, 3, 5, 6, 3, 3, 5, 3, 1, 1, 3, 3, 3, 5, 7, 5, 7, 3, 2, 1, 5, 3, 6, 7, 1, 4]","[2 0 1 4 0 0 2 6 5 4 0 3 3 3 7 3 5 6 6 5 1 6 2 6 3 4 3 3 0 6 3 7 5 6 5 3 2
 2 0 4 0 3 1 3 4 0 2 3 5 2 5 7 0 3 0 3 0 3 4 5 5 3 5 7 6 5 3 4 1 2 1 4 1 1
 3 3 6 2 3 6 4 0 5 3 4 3 6 3 5 1 5 5 2 4 4 6 3 1 3 3 1 2 6 5 0 3 0 0 3 1 3
 5 6 3 2 3 4 4 7 0 6 0 3 5 3 5 3 3 5 3 3 0 1 4 4 6 3 3 6 2 2 3 3 5 0 3 5 4
 4 0 6 3 7 3 1 6 0 7 7 1 6 2 1 3 4 6 4]"
3,0.3787425149700599,0.2934131736526946,"[[-0.77936347 -0.71221378 -0.84819033 ... -0.63827651 -0.60072466
  -0.73219155]
 [-0.5160999  -0.36474279 -1.06108049 ... -0.53924784 -0.46368251
  -0.76779497]
 [-0.70944033 -0.69408773 -0.99060571 ... -0.74922081 -0.71870432
  -0.77296483]
 ...
 [-1.94104722 -1.3038666  -0.71820078 ... -1.21690423 -0.61128365
  -0.81609512]
 [-0.84863183 -0.60797039 -1.04162433 ... -0.66144986 -0.88814015
  -0.63546807]
 [-0.95298071 -0.51677202 -1.14764066 ... -0.63326224 -0.62708096
  -0.84049974]]","['              precision    recall  f1-score   support', '', '           0       0.00      0.00      0.00         2', '           1       0.07      0.14      0.09         7', '           2       0.08      0.25      0.12         4', '           3       0.40      0.42      0.41        43', '           4       0.33      0.64      0.44        14', '           5       0.55      0.26      0.35        46', '           6       0.24      0.24      0.24        25', '           7       0.67      0.08      0.14        26', '', '   micro avg       0.29      0.29      0.29       167', '   macro avg       0.29      0.25      0.22       167', 'weighted avg       0.43      0.29      0.30       167', '']","[[ 0  0  1  1  0  0  0  0]
 [ 0  1  0  2  0  0  4  0]
 [ 0  0  1  1  2  0  0  0]
 [ 8  2  2 18  5  3  5  0]
 [ 0  0  1  1  9  1  1  1]
 [ 7  5  4  9  1 12  8  0]
 [ 2  4  2  9  0  2  6  0]
 [ 0  3  2  4 10  4  1  2]]","[0.25033388010408797, -0.854406802444013, -0.33455565670790866, 0.008988201513347826, 0.04040997862284214, -0.03971359935607397, -0.15107089299700766, 0.07195364081835015, 0.23274401822793744, 0.1810302325570107, 0.13190921883623885, -0.006485816677482436, 0.04980082935669791, -0.05901944286675479, -0.0920480681094018, 0.048574770293485434, -0.09275374956579661, -0.05345503889919029, -0.04962801645009676, 0.016066343277028515]","[3, 6, 3, 5, 6, 3, 4, 1, 4, 5, 7, 7, 5, 3, 3, 5, 7, 3, 5, 5, 5, 3, 2, 3, 3, 5, 5, 1, 5, 4, 3, 5, 6, 0, 5, 6, 7, 6, 5, 6, 4, 5, 6, 3, 2, 3, 3, 1, 2, 1, 7, 5, 6, 7, 0, 5, 5, 5, 3, 3, 3, 7, 3, 7, 7, 3, 4, 6, 5, 3, 3, 5, 5, 3, 5, 1, 3, 6, 7, 3, 5, 6, 3, 7, 7, 3, 7, 3, 5, 7, 5, 6, 5, 7, 3, 4, 4, 2, 4, 3, 6, 7, 3, 6, 7, 3, 3, 3, 7, 7, 3, 5, 5, 1, 3, 3, 6, 5, 7, 3, 5, 6, 4, 5, 5, 5, 5, 6, 5, 4, 6, 5, 6, 7, 5, 7, 3, 5, 1, 5, 3, 6, 7, 5, 3, 6, 7, 3, 7, 5, 5, 5, 3, 4, 5, 5, 6, 6, 3, 4, 5, 3, 7, 4, 4, 6, 6]","[6 1 3 2 3 3 4 6 4 6 4 7 1 0 3 5 4 5 6 6 3 6 3 0 3 0 3 6 1 4 6 3 3 3 5 6 5
 3 3 6 6 0 6 3 2 0 3 3 4 6 5 3 6 4 2 5 5 5 5 3 3 3 3 7 5 0 5 5 1 3 1 2 5 0
 0 3 0 6 4 3 0 3 0 1 4 6 1 6 2 6 6 0 5 4 2 4 4 4 2 4 3 2 3 2 4 3 3 2 2 3 4
 6 0 6 4 3 3 1 4 5 6 3 7 1 5 3 0 3 2 4 5 6 2 3 4 4 1 5 1 5 4 3 5 5 3 6 4 4
 1 0 5 3 0 4 6 3 1 0 3 4 3 3 3 4 3 1 1]"
4,0.3592814371257485,0.2994011976047904,"[[-1.10204248 -0.66822576 -0.76193746 ... -0.66672833 -0.88064788
  -0.71154231]
 [-0.43159792 -0.84668053 -1.28741602 ... -0.84265048 -0.69927608
  -0.88410133]
 [-0.75331067 -0.06077765 -1.06642047 ... -0.41443355 -0.64892714
  -0.89001589]
 ...
 [-0.8174425  -0.88526859 -1.34094273 ... -0.58390683 -0.60543605
  -0.81775359]
 [-0.72403864 -1.44515963 -1.17954689 ... -0.75576844 -0.82569302
  -0.8413213 ]
 [-0.71763224 -0.73913134 -0.71473634 ... -0.57305599 -0.68575735
  -0.76010444]]","['              precision    recall  f1-score   support', '', '           0       0.00      0.00      0.00         1', '           1       0.07      0.33      0.11         6', '           2       0.00      0.00      0.00         3', '           3       0.57      0.48      0.52        58', '           4       0.25      0.55      0.34        11', '           5       0.45      0.25      0.32        40', '           6       0.23      0.12      0.15        26', '           7       0.25      0.05      0.08        22', '', '   micro avg       0.30      0.30      0.30       167', '   macro avg       0.23      0.22      0.19       167', 'weighted avg       0.40      0.30      0.32       167', '']","[[ 0  0  0  0  0  1  0  0]
 [ 1  2  0  0  3  0  0  0]
 [ 0  0  0  0  3  0  0  0]
 [ 3  8  7 28  4  3  3  2]
 [ 0  2  1  1  6  0  1  0]
 [ 2  3  7 11  2 10  5  0]
 [ 2 11  1  4  1  3  3  1]
 [ 1  3  1  5  5  5  1  1]]","[0.22436230903187748, -0.8217623354598944, -0.39581934308399674, 0.05726912493034952, 0.2750867559043143, 0.37115267620141396, -0.18943564830911575, 0.15156531288540392, 0.17701160364661034, 0.10624018834330871, 0.14136411651145425, 0.07048194331559196, -0.10441028338993558, 0.04861495626271595, -0.05251332604325016, 0.055439385547020915, -0.031034669071854464, -0.10080457798710368, -0.08339231119317474, -0.01318917497955508]","[3, 3, 6, 1, 3, 7, 6, 5, 5, 3, 3, 3, 3, 3, 4, 6, 2, 7, 3, 6, 6, 3, 3, 3, 5, 7, 3, 5, 4, 3, 4, 5, 5, 7, 1, 7, 3, 6, 4, 5, 7, 7, 6, 3, 6, 5, 7, 5, 6, 4, 3, 5, 5, 3, 7, 3, 7, 7, 6, 7, 5, 5, 3, 7, 3, 3, 3, 3, 7, 1, 3, 6, 1, 3, 5, 4, 3, 5, 5, 7, 3, 3, 3, 6, 3, 5, 6, 3, 6, 5, 7, 5, 5, 3, 3, 6, 7, 5, 3, 6, 6, 5, 5, 5, 7, 6, 3, 3, 3, 3, 6, 3, 2, 3, 6, 3, 6, 5, 7, 5, 7, 5, 5, 3, 5, 7, 5, 4, 5, 3, 5, 3, 4, 2, 5, 3, 6, 3, 5, 5, 4, 4, 3, 6, 3, 7, 3, 5, 3, 6, 3, 1, 0, 3, 3, 5, 6, 5, 5, 1, 3, 4, 5, 3, 6, 3, 3]","[3 3 1 1 3 5 1 5 5 2 4 0 3 1 1 1 4 2 1 3 4 3 3 1 3 4 3 5 4 3 4 5 5 3 0 1 3
 0 1 1 5 7 0 3 1 6 3 2 1 4 4 1 0 3 6 3 4 5 7 4 3 5 7 5 1 4 5 2 0 4 3 1 4 3
 3 2 3 6 3 1 2 3 3 1 0 5 3 3 1 6 4 2 1 3 3 2 3 3 3 6 5 5 3 3 4 1 2 7 3 2 1
 1 4 6 6 5 1 3 3 4 3 3 0 6 4 1 2 4 2 1 6 4 3 4 2 1 3 3 5 3 4 4 2 3 6 5 3 3
 2 6 3 4 5 3 0 5 5 6 2 1 1 6 2 3 5 3 5]"
5,0.36227544910179643,0.2634730538922156,"[[-0.91004109 -0.68228687 -0.68415529 ... -0.59934662 -0.53026145
  -0.91477988]
 [-0.60702945 -1.26112433 -1.57918559 ... -0.78863362 -0.89981782
  -0.71951605]
 [-0.99076024 -0.755876   -2.06843815 ... -0.59626767 -0.68001777
  -0.94615202]
 ...
 [-0.864096   -0.54013083 -1.18471711 ... -0.6947223  -0.85301875
  -0.58538051]
 [-0.83073466 -0.53897266 -1.17238327 ... -0.65403994 -0.55820727
  -0.80524647]
 [-0.78631963 -0.90749971 -0.89481831 ... -0.62879626 -0.72978019
  -0.7260588 ]]","['              precision    recall  f1-score   support', '', '           0       0.00      0.00      0.00         1', '           1       0.00      0.00      0.00         6', '           2       0.00      0.00      0.00         5', '           3       0.44      0.41      0.42        44', '           4       0.35      0.50      0.41        16', '           5       0.46      0.24      0.32        45', '           6       0.33      0.19      0.24        31', '           7       0.10      0.05      0.07        19', '', '   micro avg       0.26      0.26      0.26       167', '   macro avg       0.21      0.17      0.18       167', 'weighted avg       0.35      0.26      0.29       167', '']","[[ 0  0  0  0  0  0  1  0]
 [ 2  0  0  0  1  1  2  0]
 [ 0  0  0  1  3  1  0  0]
 [ 6  5  3 18  6  1  2  3]
 [ 0  2  2  2  8  0  0  2]
 [ 8  3  5  8  2 11  5  3]
 [ 5  7  0  6  1  5  6  1]
 [ 0  3  0  6  2  5  2  1]]","[0.23044358774285298, -0.8681751146523163, -0.44956343113656877, 0.02426028028978049, 0.1656901520127595, 0.6334548120313875, -0.2363821729774956, 0.10502131691289578, 0.2346983168619565, 0.10491529282974847, 0.22166206864535343, 0.10631566016805641, -0.08176614394430114, 0.026857060599346526, -0.0722916371948085, 0.10112711081838549, -0.09496060746110412, -0.08421452555531467, -0.06262119128202584, 0.022859241954234572]","[5, 7, 7, 3, 4, 3, 4, 7, 7, 6, 7, 3, 6, 5, 4, 6, 2, 6, 3, 2, 3, 3, 3, 3, 4, 5, 5, 7, 6, 3, 6, 5, 7, 5, 5, 5, 4, 6, 3, 3, 5, 5, 5, 3, 5, 7, 5, 5, 3, 5, 7, 3, 1, 1, 5, 5, 3, 3, 5, 5, 6, 3, 3, 5, 3, 3, 3, 5, 3, 2, 1, 6, 3, 6, 7, 7, 1, 5, 4, 3, 5, 1, 5, 3, 6, 7, 5, 5, 3, 3, 7, 4, 3, 5, 5, 2, 6, 5, 4, 7, 3, 5, 4, 5, 3, 7, 5, 6, 6, 6, 5, 5, 4, 4, 3, 7, 5, 6, 3, 5, 5, 3, 6, 6, 6, 5, 6, 6, 5, 3, 5, 3, 3, 3, 6, 6, 5, 5, 3, 6, 4, 3, 0, 3, 5, 7, 6, 7, 6, 5, 6, 1, 3, 6, 6, 6, 3, 3, 3, 4, 2, 4, 4, 5, 6, 4, 7]","[6 3 3 5 4 1 1 4 5 6 6 0 3 5 4 0 5 3 7 4 0 3 4 4 3 5 6 1 5 4 6 0 1 3 4 0 7
 7 0 4 1 6 0 3 3 1 1 4 6 5 5 3 6 4 2 2 2 3 2 5 5 1 3 3 1 3 7 5 3 3 0 1 0 0
 4 3 6 5 4 7 5 0 3 1 3 3 7 7 2 3 6 4 0 3 2 4 6 0 4 3 4 6 4 1 3 7 5 1 0 0 6
 0 4 4 3 5 0 1 3 5 2 3 3 6 6 5 1 4 5 3 3 3 0 3 6 1 3 0 6 5 7 1 6 3 0 5 5 3
 3 3 3 5 3 0 1 5 2 4 3 2 4 3 2 7 1 1 5]"
6,0.38023952095808383,0.2934131736526946,"[[-0.4585535  -0.69617554 -1.26927953 ... -0.51253523 -0.58070545
  -0.8328904 ]
 [-1.12423642 -1.65496696 -0.77710083 ... -0.96837459 -0.57400901
  -0.90939273]
 [-0.71291817 -0.58010895 -1.09630186 ... -0.72012365 -0.54329721
  -0.82185593]
 ...
 [-0.65720384 -0.76699343 -0.98851413 ... -0.52339356 -0.68728068
  -0.75976633]
 [-1.78040014 -2.37315455 -0.61768754 ... -0.65866422 -0.99325913
  -0.44356672]
 [-0.46579545 -0.78607478 -1.01224307 ... -0.80727789 -0.61712715
  -0.78929262]]","['              precision    recall  f1-score   support', '', '           0       0.10      0.33      0.15         3', '           1       0.13      0.33      0.19         9', '           2       0.09      0.17      0.12         6', '           3       0.48      0.45      0.46        56', '           4       0.15      0.43      0.22         7', '           5       0.50      0.25      0.33        48', '           6       0.12      0.08      0.10        25', '           7       0.20      0.15      0.17        13', '', '   micro avg       0.29      0.29      0.29       167', '   macro avg       0.22      0.27      0.22       167', 'weighted avg       0.36      0.29      0.31       167', '']","[[ 1  0  0  2  0  0  0  0]
 [ 0  3  1  0  2  0  2  1]
 [ 0  1  1  1  3  0  0  0]
 [ 4  4  3 25  7  7  5  1]
 [ 0  0  1  0  3  1  0  2]
 [ 3  8  2 13  1 12  6  3]
 [ 2  6  2  8  2  2  2  1]
 [ 0  1  1  3  2  2  2  2]]","[0.1771070070461647, -0.5689941180991248, -0.2639445644946794, 0.029845421725941106, 0.13117376122362664, 0.3257546983580379, -0.4332057458068619, 0.18579260101053302, 0.053865822313473435, 0.1297824109845032, -0.058308312273882584, 0.08266050433777364, -0.12234591716875642, 0.0323873138736148, 0.01521608357562435, 0.07206100226604968, -0.04574256803431408, -0.15690343657025035, -0.10699951277789317, 0.0031561986367345126]","[6, 3, 6, 6, 3, 6, 3, 3, 5, 5, 5, 3, 5, 3, 3, 3, 5, 4, 5, 6, 5, 5, 5, 3, 3, 3, 3, 7, 3, 5, 3, 3, 5, 7, 3, 3, 1, 6, 2, 3, 3, 3, 3, 6, 3, 3, 1, 4, 4, 3, 0, 2, 1, 6, 3, 5, 3, 5, 3, 5, 7, 3, 3, 1, 5, 3, 3, 5, 3, 5, 2, 3, 5, 3, 6, 6, 5, 7, 3, 3, 5, 0, 3, 5, 1, 6, 5, 5, 5, 3, 5, 1, 7, 3, 4, 3, 7, 5, 3, 5, 3, 3, 4, 5, 5, 5, 0, 5, 1, 5, 7, 2, 5, 6, 6, 5, 3, 5, 6, 3, 3, 3, 7, 3, 6, 6, 3, 5, 1, 5, 6, 6, 3, 5, 6, 6, 6, 6, 3, 6, 4, 7, 1, 5, 5, 5, 6, 7, 3, 5, 7, 3, 7, 2, 3, 5, 4, 5, 5, 3, 3, 5, 2, 5, 5, 7, 6]","[0 3 3 6 3 1 3 4 3 2 0 2 7 3 5 3 1 7 5 6 3 5 6 4 0 7 3 3 6 5 3 3 1 6 3 1 7
 1 1 3 6 0 3 1 0 4 6 7 2 4 0 4 6 3 2 2 3 3 3 7 2 1 5 2 3 4 3 7 4 3 3 3 5 0
 2 0 1 1 3 3 3 3 5 1 4 2 5 3 4 1 1 1 7 2 5 5 3 3 1 6 6 3 4 5 1 5 3 1 4 5 4
 4 6 3 1 5 3 6 3 5 5 6 5 3 1 4 3 1 1 3 3 5 3 6 1 4 3 3 3 5 4 3 1 5 3 3 7 6
 4 6 5 6 4 4 3 0 4 3 0 5 3 5 2 3 5 7 3]"
