,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.9431137724550899,0.7904191616766467,"[[0.88605106 0.11394895]
 [0.7071679  0.29283208]
 [0.6824744  0.3175256 ]
 [0.72976506 0.27023494]
 [0.67273295 0.32726708]
 [0.4190783  0.5809217 ]
 [0.96040154 0.03959848]
 [0.8535313  0.14646871]
 [0.9052851  0.09471486]
 [0.2799843  0.7200157 ]
 [0.8085536  0.1914464 ]
 [0.7770529  0.2229471 ]
 [0.69510806 0.3048919 ]
 [0.70503974 0.29496026]
 [0.94645166 0.05354832]
 [0.5412349  0.4587651 ]
 [0.71384954 0.28615043]
 [0.9582188  0.04178117]
 [0.6690245  0.33097547]
 [0.63521594 0.36478406]
 [0.6966231  0.30337688]
 [0.83792174 0.16207829]
 [0.93471265 0.06528732]
 [0.72878766 0.27121234]
 [0.6724957  0.32750425]
 [0.5125195  0.48748055]
 [0.8312815  0.16871853]
 [0.5046345  0.49536547]
 [0.9747698  0.02523022]
 [0.56509674 0.4349033 ]
 [0.46482992 0.5351701 ]
 [0.62763727 0.3723627 ]
 [0.921498   0.07850198]
 [0.8641752  0.13582477]
 [0.7938997  0.20610027]
 [0.9719235  0.02807654]
 [0.5740936  0.4259064 ]
 [0.60790575 0.39209428]
 [0.68367    0.31633002]
 [0.403077   0.596923  ]
 [0.8505783  0.14942168]
 [0.63084733 0.36915264]
 [0.6677426  0.3322574 ]
 [0.90920293 0.0907971 ]
 [0.4126768  0.5873232 ]
 [0.91429347 0.08570655]
 [0.9248188  0.07518119]
 [0.78968215 0.21031787]
 [0.89501566 0.10498433]
 [0.8017937  0.19820628]
 [0.94614637 0.05385364]
 [0.71989787 0.28010216]
 [0.5405443  0.4594557 ]
 [0.6344929  0.3655071 ]
 [0.7755295  0.2244705 ]
 [0.67063046 0.32936952]
 [0.5351801  0.46481988]
 [0.513947   0.48605302]
 [0.9205603  0.07943968]
 [0.6789876  0.3210124 ]
 [0.7939563  0.2060437 ]
 [0.7580408  0.24195921]
 [0.64416933 0.3558307 ]
 [0.53009725 0.46990275]
 [0.6843437  0.31565633]
 [0.72824234 0.27175766]
 [0.25392777 0.74607223]
 [0.96844554 0.03155446]
 [0.75316656 0.24683341]
 [0.6596085  0.34039155]
 [0.5438249  0.4561751 ]
 [0.55697685 0.44302315]
 [0.4515462  0.5484538 ]
 [0.90066063 0.0993394 ]
 [0.603207   0.39679304]
 [0.5280607  0.47193933]
 [0.9532615  0.04673849]
 [0.83829045 0.16170958]
 [0.6948223  0.3051777 ]
 [0.2996562  0.7003438 ]
 [0.8664125  0.13358746]
 [0.4163832  0.5836168 ]
 [0.40878862 0.5912114 ]
 [0.5829898  0.41701016]
 [0.73854697 0.26145306]
 [0.87521404 0.12478597]
 [0.83261955 0.16738042]
 [0.5720527  0.4279473 ]
 [0.58248746 0.4175125 ]
 [0.44991136 0.55008864]
 [0.72716415 0.27283585]
 [0.75693536 0.24306464]
 [0.5289861  0.47101387]
 [0.93904644 0.06095356]
 [0.6255274  0.37447265]
 [0.6602005  0.3397995 ]
 [0.7837458  0.21625416]
 [0.9856154  0.01438463]
 [0.7262099  0.27379015]
 [0.8315565  0.16844349]
 [0.37742877 0.62257123]
 [0.59191394 0.40808603]
 [0.40962988 0.5903701 ]
 [0.9496878  0.05031221]
 [0.54056185 0.45943815]
 [0.72579664 0.27420336]
 [0.8539089  0.14609109]
 [0.31064582 0.6893542 ]
 [0.56785744 0.43214256]
 [0.43585974 0.56414026]
 [0.56215537 0.4378446 ]
 [0.9298119  0.07018811]
 [0.9548194  0.0451806 ]
 [0.696506   0.30349395]
 [0.48850155 0.51149845]
 [0.9560596  0.04394042]
 [0.9474148  0.05258519]
 [0.97264284 0.02735715]
 [0.8944549  0.1055451 ]
 [0.8542664  0.1457336 ]
 [0.8643768  0.13562323]
 [0.9003752  0.09962479]
 [0.29010266 0.70989734]
 [0.8318688  0.16813116]
 [0.92864966 0.07135032]
 [0.29013604 0.70986396]
 [0.96457523 0.03542477]
 [0.71833324 0.2816668 ]
 [0.94408286 0.05591715]
 [0.54474574 0.45525426]
 [0.9604444  0.0395556 ]
 [0.65669084 0.3433092 ]
 [0.85298866 0.14701132]
 [0.38668466 0.61331534]
 [0.9166142  0.08338585]
 [0.9662445  0.03375548]
 [0.9461018  0.05389825]
 [0.8799551  0.12004489]
 [0.5869242  0.4130758 ]
 [0.97687745 0.02312255]
 [0.20278013 0.7972199 ]
 [0.786785   0.213215  ]
 [0.20528227 0.7947177 ]
 [0.5079459  0.49205413]
 [0.17304218 0.8269578 ]
 [0.8950807  0.10491934]
 [0.2815236  0.7184764 ]
 [0.4447636  0.5552364 ]
 [0.71183354 0.28816646]
 [0.7948775  0.2051225 ]
 [0.8146579  0.18534206]
 [0.98084694 0.01915306]
 [0.7538223  0.24617766]
 [0.2796564  0.7203436 ]
 [0.5313934  0.4686066 ]
 [0.20735228 0.7926477 ]
 [0.6295775  0.37042248]
 [0.22799867 0.7720013 ]
 [0.9413885  0.05861149]
 [0.35055774 0.64944226]
 [0.9576751  0.04232492]
 [0.6066831  0.39331692]
 [0.7445401  0.2554599 ]
 [0.9103085  0.08969153]
 [0.93345    0.06655002]
 [0.5056659  0.49433407]
 [0.518486   0.48151398]]","              precision    recall  f1-score   support

           0       0.83      0.91      0.87       126
           1       0.61      0.41      0.49        41

   micro avg       0.79      0.79      0.79       167
   macro avg       0.72      0.66      0.68       167
weighted avg       0.77      0.79      0.78       167
","[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0
 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1
 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0]"
1,0.9431137724550899,0.718562874251497,"[[0.8748556  0.12514444]
 [0.3514529  0.6485471 ]
 [0.37744343 0.62255657]
 [0.9240916  0.07590841]
 [0.47252756 0.52747244]
 [0.92532533 0.07467465]
 [0.48847437 0.51152563]
 [0.66741157 0.33258846]
 [0.5606415  0.43935847]
 [0.51274526 0.4872547 ]
 [0.86940086 0.13059911]
 [0.5135206  0.48647943]
 [0.96819824 0.03180174]
 [0.74638057 0.25361946]
 [0.57240975 0.42759022]
 [0.7801347  0.2198653 ]
 [0.9693905  0.0306095 ]
 [0.94925416 0.05074586]
 [0.8995379  0.10046211]
 [0.90591216 0.09408786]
 [0.9332013  0.06679871]
 [0.28995186 0.71004814]
 [0.83402807 0.16597192]
 [0.5489565  0.4510435 ]
 [0.8037596  0.19624045]
 [0.77761304 0.22238699]
 [0.9481103  0.05188974]
 [0.86108726 0.13891272]
 [0.4950245  0.5049755 ]
 [0.7257925  0.27420744]
 [0.92459697 0.07540306]
 [0.764897   0.23510304]
 [0.5289037  0.47109628]
 [0.37310588 0.6268941 ]
 [0.41562575 0.58437425]
 [0.7015462  0.2984538 ]
 [0.26948017 0.73051983]
 [0.7829019  0.2170981 ]
 [0.96369016 0.03630982]
 [0.7453575  0.25464252]
 [0.45104468 0.5489553 ]
 [0.9207532  0.07924681]
 [0.74892986 0.2510701 ]
 [0.9160043  0.08399568]
 [0.55759555 0.44240445]
 [0.65304554 0.34695444]
 [0.98851925 0.01148074]
 [0.7111263  0.2888737 ]
 [0.84579813 0.15420184]
 [0.47132325 0.52867675]
 [0.77412313 0.22587685]
 [0.9113806  0.08861942]
 [0.47793108 0.5220689 ]
 [0.74837166 0.25162834]
 [0.4316693  0.5683307 ]
 [0.9839638  0.0160362 ]
 [0.87041795 0.12958202]
 [0.7217118  0.2782882 ]
 [0.91703534 0.08296469]
 [0.735943   0.26405698]
 [0.64017355 0.35982645]
 [0.581385   0.418615  ]
 [0.36599344 0.63400656]
 [0.9659707  0.03402929]
 [0.41581988 0.5841801 ]
 [0.88405925 0.11594077]
 [0.28599828 0.7140017 ]
 [0.98315066 0.01684935]
 [0.89001554 0.10998445]
 [0.61952066 0.38047937]
 [0.8585364  0.14146356]
 [0.7175218  0.28247824]
 [0.99845487 0.00154515]
 [0.6500097  0.3499903 ]
 [0.77777123 0.22222877]
 [0.94920766 0.05079231]
 [0.82385725 0.17614275]
 [0.9800895  0.01991053]
 [0.21920687 0.78079313]
 [0.420398   0.579602  ]
 [0.48169965 0.51830035]
 [0.7369385  0.26306152]
 [0.70914066 0.29085937]
 [0.419178   0.580822  ]
 [0.89526093 0.10473907]
 [0.9374269  0.06257308]
 [0.74362475 0.25637525]
 [0.87556344 0.12443654]
 [0.6960333  0.3039667 ]
 [0.45974916 0.54025084]
 [0.9758981  0.02410191]
 [0.38298017 0.61701983]
 [0.2575701  0.7424299 ]
 [0.9837152  0.01628482]
 [0.9605048  0.03949523]
 [0.9746098  0.02539021]
 [0.25395966 0.74604034]
 [0.91564524 0.08435474]
 [0.96540356 0.03459647]
 [0.84420025 0.15579972]
 [0.61410904 0.385891  ]
 [0.76135826 0.23864172]
 [0.9801899  0.01981009]
 [0.9890345  0.01096554]
 [0.787678   0.21232197]
 [0.87523085 0.12476917]
 [0.92207634 0.07792363]
 [0.8464967  0.15350328]
 [0.7910348  0.20896517]
 [0.8932644  0.10673561]
 [0.96603614 0.03396388]
 [0.7966733  0.20332672]
 [0.76946896 0.23053102]
 [0.32889485 0.67110515]
 [0.54207885 0.45792115]
 [0.9840814  0.01591862]
 [0.9364184  0.06358162]
 [0.47914696 0.52085304]
 [0.42430043 0.57569957]
 [0.9724161  0.02758392]
 [0.7143235  0.28567648]
 [0.6174296  0.3825704 ]
 [0.96754694 0.03245305]
 [0.37097907 0.6290209 ]
 [0.40864432 0.5913557 ]
 [0.36748296 0.63251704]
 [0.8289074  0.1710926 ]
 [0.80230635 0.19769365]
 [0.929163   0.07083699]
 [0.8034942  0.19650577]
 [0.5857246  0.41427538]
 [0.7496953  0.2503047 ]
 [0.89869654 0.10130348]
 [0.7761213  0.22387867]
 [0.47352016 0.52647984]
 [0.35545588 0.6445441 ]
 [0.7766218  0.2233782 ]
 [0.8654559  0.13454406]
 [0.41829336 0.58170664]
 [0.5273509  0.47264907]
 [0.75111866 0.24888133]
 [0.73421085 0.26578912]
 [0.7385261  0.26147386]
 [0.41573983 0.58426017]
 [0.8037995  0.19620052]
 [0.6450585  0.35494152]
 [0.5499858  0.45001417]
 [0.93242687 0.06757314]
 [0.57352185 0.42647812]
 [0.5926631  0.4073369 ]
 [0.6688433  0.33115667]
 [0.9326153  0.06738475]
 [0.5942412  0.4057588 ]
 [0.8956822  0.10431775]
 [0.33388793 0.66611207]
 [0.9639345  0.0360655 ]
 [0.9420959  0.05790411]
 [0.8895582  0.11044183]
 [0.7798586  0.22014138]
 [0.72596264 0.27403733]
 [0.9431403  0.05685969]
 [0.78141654 0.21858343]
 [0.8512725  0.14872749]
 [0.869303   0.13069703]
 [0.8592882  0.1407118 ]
 [0.89382607 0.10617393]
 [0.6792319  0.3207681 ]]","              precision    recall  f1-score   support

           0       0.74      0.88      0.81       111
           1       0.63      0.39      0.48        56

   micro avg       0.72      0.72      0.72       167
   macro avg       0.69      0.64      0.65       167
weighted avg       0.70      0.72      0.70       167
","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]","[0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1
 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]"
2,0.9535928143712575,0.718562874251497,"[[0.70326346 0.29673654]
 [0.8096434  0.1903566 ]
 [0.34035528 0.6596447 ]
 [0.28575248 0.7142475 ]
 [0.70700705 0.29299295]
 [0.07221675 0.92778325]
 [0.58540654 0.41459346]
 [0.8470574  0.15294258]
 [0.9455019  0.0544981 ]
 [0.83029324 0.16970675]
 [0.88941103 0.11058898]
 [0.83353233 0.16646767]
 [0.57472074 0.42527926]
 [0.79523337 0.2047666 ]
 [0.4920491  0.5079509 ]
 [0.8507755  0.14922453]
 [0.34642088 0.6535791 ]
 [0.22494441 0.7750556 ]
 [0.8975279  0.10247211]
 [0.3594573  0.6405427 ]
 [0.6960844  0.3039156 ]
 [0.7316801  0.2683199 ]
 [0.7812964  0.21870361]
 [0.45349008 0.5465099 ]
 [0.38963115 0.61036885]
 [0.7480817  0.2519183 ]
 [0.70600855 0.29399145]
 [0.7713598  0.22864021]
 [0.72649217 0.2735078 ]
 [0.870669   0.129331  ]
 [0.87743664 0.12256333]
 [0.86374015 0.13625985]
 [0.7076304  0.29236963]
 [0.9471959  0.05280412]
 [0.5977641  0.40223593]
 [0.8956692  0.10433079]
 [0.8629525  0.13704751]
 [0.76959646 0.23040353]
 [0.92665654 0.07334348]
 [0.9432395  0.05676049]
 [0.5505278  0.44947222]
 [0.883607   0.11639301]
 [0.9359838  0.0640162 ]
 [0.9328104  0.06718957]
 [0.59421647 0.4057835 ]
 [0.95182186 0.04817816]
 [0.57819057 0.4218094 ]
 [0.39477974 0.60522026]
 [0.52015424 0.47984576]
 [0.8440155  0.15598449]
 [0.77350837 0.22649164]
 [0.8981873  0.10181273]
 [0.32987237 0.67012763]
 [0.67830586 0.32169417]
 [0.40552938 0.5944706 ]
 [0.6413161  0.35868388]
 [0.3541088  0.6458912 ]
 [0.1845879  0.8154121 ]
 [0.41738796 0.58261204]
 [0.6048858  0.3951142 ]
 [0.97793794 0.02206207]
 [0.8779264  0.12207359]
 [0.504282   0.49571797]
 [0.9788717  0.0211283 ]
 [0.16469085 0.83530915]
 [0.9756431  0.02435689]
 [0.48995113 0.51004887]
 [0.932665   0.06733498]
 [0.24774003 0.75225997]
 [0.85214937 0.1478506 ]
 [0.32340217 0.67659783]
 [0.64510494 0.35489506]
 [0.80792797 0.19207202]
 [0.9711183  0.0288817 ]
 [0.95943695 0.04056304]
 [0.8676833  0.13231671]
 [0.6631073  0.3368927 ]
 [0.7700945  0.22990547]
 [0.70795214 0.29204783]
 [0.39117265 0.60882735]
 [0.85966164 0.14033836]
 [0.6472627  0.3527373 ]
 [0.44214553 0.5578545 ]
 [0.41389954 0.58610046]
 [0.80500335 0.19499667]
 [0.38013446 0.61986554]
 [0.7273911  0.2726089 ]
 [0.49945813 0.50054187]
 [0.7673809  0.2326191 ]
 [0.9311687  0.06883132]
 [0.51833105 0.48166898]
 [0.9831425  0.01685752]
 [0.3049448  0.6950552 ]
 [0.86796147 0.13203855]
 [0.92505425 0.07494574]
 [0.77362424 0.22637577]
 [0.86948776 0.13051224]
 [0.66485465 0.33514532]
 [0.9933497  0.00665032]
 [0.6935205  0.3064795 ]
 [0.9423414  0.05765861]
 [0.61105084 0.38894916]
 [0.6488719  0.35112807]
 [0.7375269  0.2624731 ]
 [0.93317527 0.06682476]
 [0.97958314 0.02041687]
 [0.231071   0.768929  ]
 [0.9145886  0.08541145]
 [0.8115977  0.18840228]
 [0.8055179  0.19448212]
 [0.78485096 0.21514904]
 [0.5134297  0.4865703 ]
 [0.8236648  0.17633522]
 [0.84998864 0.15001136]
 [0.9267456  0.07325441]
 [0.8369586  0.16304141]
 [0.8324113  0.16758873]
 [0.7574319  0.24256809]
 [0.5131452  0.48685482]
 [0.72103333 0.27896664]
 [0.3207059  0.6792941 ]
 [0.6286386  0.37136137]
 [0.16646862 0.8335314 ]
 [0.661168   0.338832  ]
 [0.74095356 0.2590464 ]
 [0.8448865  0.1551135 ]
 [0.9325857  0.06741431]
 [0.7256881  0.2743119 ]
 [0.07221675 0.92778325]
 [0.931799   0.06820099]
 [0.7023718  0.29762822]
 [0.74112195 0.25887805]
 [0.80059594 0.19940408]
 [0.83570886 0.16429111]
 [0.1991378  0.8008622 ]
 [0.87109464 0.12890534]
 [0.26016742 0.7398326 ]
 [0.94327307 0.05672692]
 [0.8987535  0.1012465 ]
 [0.80573916 0.19426082]
 [0.70829403 0.29170597]
 [0.24451411 0.7554859 ]
 [0.97334087 0.02665914]
 [0.87594825 0.12405173]
 [0.7951191  0.20488091]
 [0.96558166 0.03441837]
 [0.3112858  0.6887142 ]
 [0.7997377  0.2002623 ]
 [0.7305014  0.2694986 ]
 [0.9892882  0.0107118 ]
 [0.9862589  0.01374106]
 [0.48771513 0.5122849 ]
 [0.6554662  0.34453377]
 [0.8636762  0.13632378]
 [0.4544068  0.5455932 ]
 [0.53423643 0.46576357]
 [0.869138   0.13086203]
 [0.92622834 0.07377163]
 [0.9409388  0.05906123]
 [0.5858858  0.41411418]
 [0.5596278  0.44037226]
 [0.8797761  0.12022391]
 [0.66822124 0.33177873]
 [0.7487906  0.25120938]
 [0.3162297  0.6837703 ]
 [0.60535264 0.39464733]
 [0.9188838  0.08111621]]","              precision    recall  f1-score   support

           0       0.78      0.85      0.81       120
           1       0.50      0.38      0.43        47

   micro avg       0.72      0.72      0.72       167
   macro avg       0.64      0.62      0.62       167
weighted avg       0.70      0.72      0.71       167
","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0
 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]"
