,train accuracy,test accuracy,y score,class report,y test,y pred
0,1.0,0.5357142857142857,"[[0.09973425 0.90026575]
 [0.91653055 0.08346944]
 [0.81182367 0.18817635]
 [0.1883825  0.8116175 ]
 [0.4490472  0.5509528 ]
 [0.979458   0.02054202]
 [0.7424312  0.25756878]
 [0.9587501  0.0412499 ]
 [0.45752823 0.54247177]
 [0.21772873 0.78227127]
 [0.23963046 0.76036954]
 [0.04337871 0.9566213 ]
 [0.67275727 0.3272427 ]
 [0.70995015 0.29004985]
 [0.39827263 0.60172737]
 [0.92929447 0.0707055 ]
 [0.5809591  0.41904095]
 [0.4196635  0.5803365 ]
 [0.2806489  0.7193511 ]
 [0.9271947  0.07280529]
 [0.68263674 0.31736326]
 [0.8623765  0.13762347]
 [0.7430949  0.2569051 ]
 [0.5914916  0.40850845]
 [0.94338155 0.05661844]
 [0.19122273 0.8087773 ]
 [0.38225597 0.617744  ]
 [0.90340585 0.09659413]
 [0.9158102  0.08418977]
 [0.14010423 0.85989577]
 [0.8946923  0.1053077 ]
 [0.58604157 0.4139584 ]
 [0.8106032  0.1893968 ]
 [0.41802657 0.58197343]
 [0.1056143  0.8943857 ]
 [0.45321292 0.5467871 ]
 [0.19612372 0.8038763 ]
 [0.80137414 0.19862586]
 [0.89494663 0.10505334]
 [0.6204236  0.37957639]
 [0.9252357  0.07476433]
 [0.16422635 0.83577365]
 [0.4882639  0.5117361 ]
 [0.41639215 0.58360785]
 [0.9782753  0.02172472]
 [0.9369857  0.06301434]
 [0.62145996 0.37854004]
 [0.8696258  0.13037422]
 [0.5840325  0.41596752]
 [0.9572428  0.04275723]
 [0.92546284 0.07453717]
 [0.24375796 0.75624204]
 [0.37756026 0.62243974]
 [0.6415887  0.35841128]
 [0.9430815  0.05691847]
 [0.6429169  0.3570831 ]]","              precision    recall  f1-score   support

           0       0.65      0.61      0.63        36
           1       0.36      0.40      0.38        20

   micro avg       0.54      0.54      0.54        56
   macro avg       0.51      0.51      0.50        56
weighted avg       0.55      0.54      0.54        56
","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]","[1 0 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 1 1 1
 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0]"
1,0.9954954954954955,0.5714285714285714,"[[0.9304375  0.06956251]
 [0.6171057  0.3828943 ]
 [0.96291554 0.03708449]
 [0.8913994  0.10860059]
 [0.87319887 0.12680115]
 [0.9773046  0.02269544]
 [0.21956271 0.7804373 ]
 [0.8244381  0.17556189]
 [0.54803276 0.45196724]
 [0.24706483 0.7529352 ]
 [0.658196   0.34180403]
 [0.1927808  0.8072192 ]
 [0.12515444 0.87484556]
 [0.8907948  0.10920516]
 [0.9050914  0.09490862]
 [0.87393165 0.12606838]
 [0.5313301  0.4686699 ]
 [0.75802547 0.24197452]
 [0.9738196  0.02618036]
 [0.21287018 0.7871298 ]
 [0.18058401 0.819416  ]
 [0.6937145  0.30628547]
 [0.93242425 0.06757574]
 [0.31577736 0.68422264]
 [0.9930469  0.00695315]
 [0.97947    0.02052997]
 [0.6248113  0.37518874]
 [0.9317482  0.06825181]
 [0.5613773  0.43862268]
 [0.95540464 0.04459535]
 [0.42630118 0.5736988 ]
 [0.35783207 0.6421679 ]
 [0.4979589  0.5020411 ]
 [0.98020303 0.01979699]
 [0.32707798 0.672922  ]
 [0.95766187 0.04233813]
 [0.77008307 0.22991695]
 [0.5438208  0.4561792 ]
 [0.5748205  0.4251795 ]
 [0.05462676 0.94537324]
 [0.24567729 0.7543227 ]
 [0.5547632  0.44523677]
 [0.9715394  0.02846064]
 [0.42523462 0.5747654 ]
 [0.13224381 0.8677562 ]
 [0.53214544 0.46785456]
 [0.14711398 0.852886  ]
 [0.1101023  0.8898977 ]
 [0.04200077 0.9579992 ]
 [0.1248014  0.8751986 ]
 [0.7708384  0.2291616 ]
 [0.78415334 0.21584667]
 [0.3922794  0.6077206 ]
 [0.6492314  0.35076863]
 [0.9579486  0.04205139]
 [0.34614313 0.6538569 ]]","              precision    recall  f1-score   support

           0       0.66      0.66      0.66        35
           1       0.43      0.43      0.43        21

   micro avg       0.57      0.57      0.57        56
   macro avg       0.54      0.54      0.54        56
weighted avg       0.57      0.57      0.57        56
","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0
 0 0 1 1 0 0 1 1 0 1 1 1 1 0 0 1 0 0 1]"
2,0.9954954954954955,0.6428571428571429,"[[0.77810436 0.22189564]
 [0.69793636 0.30206364]
 [0.89877295 0.10122702]
 [0.5725155  0.4274845 ]
 [0.30805367 0.6919463 ]
 [0.16195124 0.83804876]
 [0.12339962 0.8766004 ]
 [0.12640762 0.8735924 ]
 [0.88495    0.11505003]
 [0.722782   0.27721798]
 [0.70899886 0.29100114]
 [0.62480843 0.37519157]
 [0.3428884  0.6571116 ]
 [0.6076391  0.39236096]
 [0.8943443  0.10565571]
 [0.8378474  0.16215259]
 [0.60878384 0.3912162 ]
 [0.33781576 0.66218424]
 [0.9677741  0.03222593]
 [0.93582475 0.06417527]
 [0.8892955  0.11070447]
 [0.28786093 0.71213907]
 [0.45503014 0.54496986]
 [0.6688307  0.3311693 ]
 [0.93300015 0.06699985]
 [0.46143818 0.5385618 ]
 [0.66803265 0.33196732]
 [0.90184975 0.09815028]
 [0.6812648  0.31873518]
 [0.06426769 0.9357323 ]
 [0.8718705  0.12812948]
 [0.7446524  0.2553476 ]
 [0.5756276  0.42437238]
 [0.20682251 0.7931775 ]
 [0.69496393 0.30503607]
 [0.92963994 0.07036008]
 [0.8542773  0.14572267]
 [0.2893505  0.7106495 ]
 [0.7636968  0.23630324]
 [0.77934873 0.2206513 ]
 [0.9731596  0.02684036]
 [0.7524726  0.24752744]
 [0.9890824  0.01091761]
 [0.74821246 0.2517875 ]
 [0.567014   0.432986  ]
 [0.9147456  0.08525438]
 [0.47736424 0.52263576]
 [0.99310374 0.00689624]
 [0.9431289  0.05687113]
 [0.32391173 0.6760883 ]
 [0.87226963 0.12773037]
 [0.4442734  0.5557266 ]
 [0.25402158 0.7459784 ]
 [0.5982847  0.40171525]
 [0.7794482  0.22055179]
 [0.3827042  0.6172958 ]]","              precision    recall  f1-score   support

           0       0.69      0.77      0.73        35
           1       0.53      0.43      0.47        21

   micro avg       0.64      0.64      0.64        56
   macro avg       0.61      0.60      0.60        56
weighted avg       0.63      0.64      0.63        56
","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1]"
3,0.990990990990991,0.5714285714285714,"[[0.6796568  0.3203432 ]
 [0.5737481  0.4262519 ]
 [0.28043813 0.7195619 ]
 [0.6846943  0.31530568]
 [0.36788    0.63212   ]
 [0.29013425 0.70986575]
 [0.85609305 0.14390697]
 [0.24869841 0.7513016 ]
 [0.8485086  0.15149139]
 [0.59045064 0.40954933]
 [0.9325189  0.06748112]
 [0.8556305  0.1443695 ]
 [0.5022733  0.49772668]
 [0.42872912 0.5712709 ]
 [0.74494374 0.2550563 ]
 [0.03573233 0.9642677 ]
 [0.23699367 0.7630063 ]
 [0.57038164 0.42961836]
 [0.882511   0.11748896]
 [0.3118093  0.6881907 ]
 [0.1429699  0.8570301 ]
 [0.89790225 0.10209777]
 [0.47058803 0.529412  ]
 [0.36023986 0.63976014]
 [0.8888485  0.11115153]
 [0.5618321  0.43816796]
 [0.88512325 0.11487676]
 [0.9013341  0.09866589]
 [0.7214349  0.2785651 ]
 [0.22230238 0.7776976 ]
 [0.2979586  0.7020414 ]
 [0.4332695  0.5667305 ]
 [0.6083064  0.39169362]
 [0.5831907  0.4168093 ]
 [0.5707555  0.42924452]
 [0.8532144  0.14678559]
 [0.6188154  0.3811846 ]
 [0.11809558 0.8819044 ]
 [0.40396202 0.596038  ]
 [0.49807084 0.50192916]
 [0.30925304 0.69074696]
 [0.67367804 0.32632196]
 [0.8304448  0.16955517]
 [0.8692276  0.13077243]
 [0.9694604  0.03053958]
 [0.29156804 0.70843196]
 [0.24096382 0.7590362 ]
 [0.16156197 0.83843803]
 [0.17225492 0.8277451 ]
 [0.78682804 0.21317197]
 [0.76858073 0.23141928]
 [0.5325962  0.46740383]
 [0.7569809  0.24301912]
 [0.61542255 0.38457745]
 [0.8372756  0.16272438]
 [0.5706253  0.42937472]]","              precision    recall  f1-score   support

           0       0.62      0.66      0.64        32
           1       0.50      0.46      0.48        24

   micro avg       0.57      0.57      0.57        56
   macro avg       0.56      0.56      0.56        56
weighted avg       0.57      0.57      0.57        56
","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0
 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0]"
4,0.9954954954954955,0.5714285714285714,"[[0.3636908  0.6363092 ]
 [0.8035376  0.19646238]
 [0.9135649  0.08643509]
 [0.5789882  0.42101184]
 [0.92404085 0.07595914]
 [0.4498601  0.5501399 ]
 [0.24461418 0.7553858 ]
 [0.5991003  0.4008997 ]
 [0.90608925 0.09391075]
 [0.13930297 0.86069703]
 [0.13323373 0.8667663 ]
 [0.07320845 0.92679155]
 [0.40336633 0.5966337 ]
 [0.6279339  0.37206608]
 [0.93333405 0.06666593]
 [0.11721712 0.8827829 ]
 [0.70863724 0.29136273]
 [0.5332868  0.46671322]
 [0.3228346  0.6771654 ]
 [0.20762551 0.7923745 ]
 [0.9246538  0.07534616]
 [0.78213847 0.21786156]
 [0.9174219  0.08257811]
 [0.12957317 0.87042683]
 [0.7888347  0.21116534]
 [0.46081632 0.5391837 ]
 [0.431125   0.568875  ]
 [0.5954604  0.4045396 ]
 [0.6124809  0.38751915]
 [0.4011072  0.5988928 ]
 [0.8553772  0.14462279]
 [0.9162709  0.08372907]
 [0.6770487  0.3229513 ]
 [0.15794462 0.8420554 ]
 [0.9237351  0.07626491]
 [0.98899996 0.01100004]
 [0.9352176  0.06478239]
 [0.8088851  0.1911149 ]
 [0.45414788 0.5458521 ]
 [0.27641273 0.7235873 ]
 [0.9647765  0.03522348]
 [0.9366145  0.0633855 ]
 [0.458413   0.541587  ]
 [0.64873433 0.35126564]
 [0.35178363 0.64821637]
 [0.77983934 0.22016068]
 [0.1178807  0.8821193 ]
 [0.42099613 0.5790039 ]
 [0.8634341  0.1365659 ]
 [0.6708445  0.3291555 ]
 [0.85780877 0.14219125]
 [0.6073483  0.39265165]
 [0.07366705 0.92633295]
 [0.15962702 0.840373  ]
 [0.68432784 0.31567213]
 [0.48692155 0.51307845]]","              precision    recall  f1-score   support

           0       0.62      0.62      0.62        32
           1       0.50      0.50      0.50        24

   micro avg       0.57      0.57      0.57        56
   macro avg       0.56      0.56      0.56        56
weighted avg       0.57      0.57      0.57        56
","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[1 0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0
 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1]"
5,0.990990990990991,0.5357142857142857,"[[0.8940146  0.10598543]
 [0.92848307 0.07151693]
 [0.5843705  0.4156295 ]
 [0.17074537 0.8292546 ]
 [0.28995717 0.71004283]
 [0.8802006  0.11979939]
 [0.8534632  0.14653684]
 [0.43072343 0.5692766 ]
 [0.9402754  0.05972464]
 [0.3261196  0.6738804 ]
 [0.76972127 0.23027872]
 [0.34383065 0.65616935]
 [0.22574669 0.7742533 ]
 [0.98355794 0.01644208]
 [0.9928063  0.0071937 ]
 [0.4868356  0.5131644 ]
 [0.8880329  0.11196711]
 [0.8585138  0.14148623]
 [0.8722782  0.1277218 ]
 [0.94463116 0.05536885]
 [0.7410463  0.25895372]
 [0.9322319  0.06776812]
 [0.2215637  0.7784363 ]
 [0.8997999  0.10020012]
 [0.8082115  0.19178851]
 [0.70856404 0.29143593]
 [0.69506824 0.30493176]
 [0.96589696 0.03410302]
 [0.66179407 0.33820596]
 [0.2671247  0.7328753 ]
 [0.64782697 0.35217303]
 [0.7340174  0.2659826 ]
 [0.9676322  0.03236781]
 [0.8997698  0.10023024]
 [0.17701215 0.82298785]
 [0.5298245  0.4701755 ]
 [0.36284316 0.63715684]
 [0.83027947 0.16972056]
 [0.81935966 0.18064035]
 [0.7258839  0.2741161 ]
 [0.6301601  0.3698399 ]
 [0.7043457  0.2956543 ]
 [0.8810575  0.11894248]
 [0.2656709  0.7343291 ]
 [0.3884288  0.6115712 ]
 [0.9765556  0.02344441]
 [0.52264035 0.47735962]
 [0.8070742  0.19292583]
 [0.9835204  0.01647962]
 [0.4909954  0.5090046 ]
 [0.8253445  0.17465551]
 [0.12878591 0.8712141 ]
 [0.8267282  0.17327179]
 [0.5418093  0.4581907 ]
 [0.98009545 0.01990456]
 [0.17930168 0.8206983 ]]","              precision    recall  f1-score   support

           0       0.57      0.72      0.64        32
           1       0.44      0.29      0.35        24

   micro avg       0.54      0.54      0.54        56
   macro avg       0.51      0.51      0.49        56
weighted avg       0.52      0.54      0.52        56
","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1]"
6,1.0,0.75,"[[0.21078265 0.78921735]
 [0.73216367 0.26783636]
 [0.9397888  0.06021115]
 [0.80674094 0.19325905]
 [0.8578215  0.14217849]
 [0.69134724 0.30865276]
 [0.8985027  0.10149729]
 [0.9323711  0.06762893]
 [0.7063013  0.29369873]
 [0.9293496  0.07065041]
 [0.9382955  0.06170451]
 [0.86383927 0.1361607 ]
 [0.9287956  0.07120442]
 [0.58875036 0.41124967]
 [0.6246861  0.37531385]
 [0.8949108  0.10508917]
 [0.14557403 0.85442597]
 [0.7798054  0.22019455]
 [0.48627478 0.5137252 ]
 [0.38644826 0.61355174]
 [0.9446521  0.05534791]
 [0.91473603 0.08526399]
 [0.85557055 0.14442942]
 [0.83120984 0.16879015]
 [0.5107362  0.4892638 ]
 [0.9626249  0.03737509]
 [0.8712007  0.12879935]
 [0.10001904 0.89998096]
 [0.5448729  0.45512712]
 [0.49566662 0.5043334 ]
 [0.1589011  0.8410989 ]
 [0.8931996  0.10680039]
 [0.05245191 0.9475481 ]
 [0.81435376 0.18564622]
 [0.8763927  0.12360729]
 [0.43875074 0.56124926]
 [0.7042724  0.2957276 ]
 [0.10912579 0.8908742 ]
 [0.5613959  0.43860415]
 [0.915144   0.08485597]
 [0.2594716  0.7405284 ]
 [0.5200186  0.4799814 ]
 [0.8520654  0.14793463]
 [0.95374566 0.04625436]
 [0.9565142  0.04348585]
 [0.9339358  0.06606418]
 [0.81938267 0.18061733]
 [0.32533032 0.6746697 ]
 [0.8583893  0.1416107 ]
 [0.5652703  0.43472973]
 [0.19801807 0.8019819 ]
 [0.07966369 0.9203363 ]
 [0.25303394 0.74696606]
 [0.86576164 0.13423835]
 [0.63210547 0.36789456]
 [0.9378967  0.0621033 ]]","              precision    recall  f1-score   support

           0       0.80      0.85      0.83        39
           1       0.60      0.53      0.56        17

   micro avg       0.75      0.75      0.75        56
   macro avg       0.70      0.69      0.69        56
weighted avg       0.74      0.75      0.75        56
","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0
 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0]"
7,0.9954954954954955,0.6785714285714286,"[[0.22851628 0.7714837 ]
 [0.8397294  0.16027054]
 [0.47298914 0.52701086]
 [0.41172618 0.5882738 ]
 [0.09675723 0.90324277]
 [0.76866627 0.23133376]
 [0.08629286 0.91370714]
 [0.24688566 0.75311434]
 [0.6313267  0.3686733 ]
 [0.7709188  0.22908123]
 [0.1120072  0.8879928 ]
 [0.23410314 0.76589686]
 [0.8900249  0.10997507]
 [0.71219146 0.28780857]
 [0.87662834 0.12337167]
 [0.8932408  0.10675918]
 [0.44993007 0.5500699 ]
 [0.32790256 0.67209744]
 [0.9360548  0.0639452 ]
 [0.8890178  0.11098219]
 [0.10495859 0.8950414 ]
 [0.91117644 0.08882356]
 [0.98419005 0.01580994]
 [0.6202478  0.37975222]
 [0.17158926 0.82841074]
 [0.28946626 0.71053374]
 [0.605837   0.39416304]
 [0.13075274 0.86924726]
 [0.27988935 0.72011065]
 [0.40301275 0.59698725]
 [0.9312901  0.06870993]
 [0.50811803 0.49188197]
 [0.5231205  0.4768795 ]
 [0.93714106 0.06285896]
 [0.7000383  0.29996172]
 [0.61766636 0.38233364]
 [0.17325842 0.8267416 ]
 [0.19607627 0.8039237 ]
 [0.4553007  0.5446993 ]
 [0.11244756 0.88755244]
 [0.88535696 0.11464302]
 [0.02655721 0.9734428 ]
 [0.9274359  0.07256413]
 [0.23822176 0.76177824]
 [0.06310576 0.93689424]
 [0.9624244  0.03757557]
 [0.9262011  0.07379892]
 [0.48579174 0.51420826]
 [0.8398191  0.16018091]
 [0.26640368 0.7335963 ]
 [0.2940678  0.7059322 ]
 [0.7488158  0.25118425]
 [0.43921584 0.56078416]
 [0.6211306  0.37886944]
 [0.7737764  0.22622359]
 [0.950025   0.04997497]]","              precision    recall  f1-score   support

           0       0.72      0.68      0.70        31
           1       0.63      0.68      0.65        25

   micro avg       0.68      0.68      0.68        56
   macro avg       0.68      0.68      0.68        56
weighted avg       0.68      0.68      0.68        56
","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[1 0 1 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1
 1 1 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0]"
8,0.990990990990991,0.5357142857142857,"[[0.44503134 0.55496866]
 [0.73036695 0.26963305]
 [0.9287049  0.07129508]
 [0.70280856 0.29719144]
 [0.9652682  0.0347318 ]
 [0.87288064 0.12711935]
 [0.7021634  0.2978366 ]
 [0.47036594 0.52963406]
 [0.6549421  0.3450579 ]
 [0.1968295  0.8031705 ]
 [0.58590204 0.41409796]
 [0.69677436 0.30322564]
 [0.6038703  0.39612973]
 [0.24160367 0.7583963 ]
 [0.62134093 0.37865907]
 [0.9688442  0.03115583]
 [0.35088784 0.64911216]
 [0.2928874  0.7071126 ]
 [0.91850734 0.08149268]
 [0.11719364 0.88280636]
 [0.755259   0.24474102]
 [0.8296983  0.17030168]
 [0.84822917 0.1517708 ]
 [0.3705696  0.6294304 ]
 [0.38636613 0.6136339 ]
 [0.2652073  0.7347927 ]
 [0.11902654 0.88097346]
 [0.40455842 0.5954416 ]
 [0.1847207  0.8152793 ]
 [0.27786934 0.72213066]
 [0.6729106  0.32708943]
 [0.41988504 0.58011496]
 [0.807813   0.19218703]
 [0.68972826 0.3102717 ]
 [0.09192842 0.9080716 ]
 [0.9158385  0.08416151]
 [0.4640481  0.5359519 ]
 [0.37537652 0.6246235 ]
 [0.60239685 0.39760315]
 [0.21178561 0.7882144 ]
 [0.9311893  0.06881067]
 [0.12834573 0.8716543 ]
 [0.6367934  0.36320665]
 [0.7319585  0.26804152]
 [0.83796406 0.16203594]
 [0.8385147  0.16148528]
 [0.48505312 0.5149469 ]
 [0.42423886 0.57576114]
 [0.42683524 0.57316476]
 [0.76377803 0.23622195]
 [0.29405373 0.70594627]
 [0.72929704 0.27070296]
 [0.5450648  0.45493522]
 [0.8836875  0.11631253]
 [0.94551224 0.05448777]
 [0.5243939  0.47560608]]","              precision    recall  f1-score   support

           0       0.62      0.59      0.61        34
           1       0.42      0.45      0.43        22

   micro avg       0.54      0.54      0.54        56
   macro avg       0.52      0.52      0.52        56
weighted avg       0.54      0.54      0.54        56
","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1
 1 0 1 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0]"
9,0.9954954954954955,0.625,"[[0.8288053  0.17119467]
 [0.8481634  0.15183659]
 [0.80716634 0.19283363]
 [0.76706874 0.23293127]
 [0.6256802  0.37431982]
 [0.96229464 0.03770536]
 [0.5286776  0.4713224 ]
 [0.3871318  0.6128682 ]
 [0.17210174 0.82789826]
 [0.4502251  0.5497749 ]
 [0.23745406 0.76254594]
 [0.57719004 0.42280993]
 [0.92945117 0.07054884]
 [0.39391142 0.6060886 ]
 [0.9656837  0.03431632]
 [0.57664764 0.42335233]
 [0.35501957 0.64498043]
 [0.9330932  0.06690682]
 [0.67437166 0.32562834]
 [0.5933788  0.4066212 ]
 [0.9796519  0.02034806]
 [0.89452475 0.10547523]
 [0.21550411 0.7844959 ]
 [0.9488312  0.05116879]
 [0.44692165 0.55307835]
 [0.69382364 0.30617636]
 [0.39238304 0.60761696]
 [0.13285625 0.86714375]
 [0.33047575 0.66952425]
 [0.83601725 0.16398275]
 [0.7889812  0.21101879]
 [0.4514165  0.5485835 ]
 [0.9168952  0.08310481]
 [0.935903   0.06409701]
 [0.9463069  0.05369312]
 [0.2834766  0.7165234 ]
 [0.44385976 0.55614024]
 [0.32494313 0.6750569 ]
 [0.9243758  0.07562423]
 [0.76260704 0.23739296]
 [0.9120403  0.08795972]
 [0.8122645  0.18773548]
 [0.4521762  0.5478238 ]
 [0.75770134 0.24229865]
 [0.30140376 0.69859624]
 [0.738546   0.26145402]
 [0.6201683  0.37983167]
 [0.8911047  0.10889529]
 [0.9449093  0.0550907 ]
 [0.19834971 0.8016503 ]
 [0.96673465 0.03326534]
 [0.9349943  0.0650057 ]
 [0.36346966 0.63653034]
 [0.9273009  0.07269911]
 [0.19707984 0.80292016]
 [0.29772562 0.7022744 ]]","              precision    recall  f1-score   support

           0       0.63      0.73      0.68        30
           1       0.62      0.50      0.55        26

   micro avg       0.62      0.62      0.62        56
   macro avg       0.62      0.62      0.62        56
weighted avg       0.62      0.62      0.62        56
","[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 1 1
 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 1]"
