,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.7391304347826086,0.375,"[array([-0.63130148, -1.94894235,  0.92947902, -2.55727266]), array([-0.16893298, -0.24689724, -0.72311529, -0.36948857]), array([ 0.58313997, -1.05120999, -0.92577557, -2.18005064]), array([-1.04575896, -0.03885168, -0.62240837, -1.06825136]), array([-0.73673835, -1.20822812, -0.39831975, -1.57946619]), array([-1.21965285,  0.42604223, -0.67372467,  0.13719452]), array([-1.4960007 ,  0.30155807, -0.25568189,  0.22161699]), array([ 0.00405283, -1.85573965, -0.46371193, -2.3092746 ]), array([-1.28542221, -0.31757551, -0.30550419, -0.13854459]), array([-0.02120019, -1.25311071, -0.34960892, -2.02927529]), array([ 0.05044828, -0.51683522, -0.56199677, -3.15972506]), array([-0.2725273 , -1.44466624, -0.24929832, -1.97455575]), array([-1.26710653, -0.18410604, -0.58897464,  0.32871716]), array([-0.44789755, -1.06028464, -0.22908349, -2.03828714]), array([-0.26169683, -0.80396872, -0.43900762, -0.83515561]), array([-1.67806974,  0.25537689, -0.137073  ,  0.0807697 ]), array([-1.42583038, -1.67139316,  0.33603967, -0.25710514]), array([-0.79253887,  0.39993272, -0.85963733, -0.0031957 ]), array([-1.67164785,  0.46713713, -0.01163865, -0.74219697]), array([-0.37710639, -2.85702443,  0.49216098, -0.75777018]), array([-1.21477472, -2.01211498,  0.79984203, -1.12845094]), array([-0.20578782,  0.20945259, -0.94961116, -3.87784143]), array([ 0.67027384, -1.43821642, -0.76607965, -4.25428121]), array([ 1.03662829, -2.67547527, -0.69204263, -4.33107418])]","['              precision    recall  f1-score   support', '', '           0       0.50      1.00      0.67         4', '           1       0.14      0.25      0.18         4', '           2       0.57      0.31      0.40        13', '           3       0.00      0.00      0.00         3', '', '   micro avg       0.38      0.38      0.38        24', '   macro avg       0.30      0.39      0.31        24', 'weighted avg       0.42      0.38      0.36        24', '']","[2, 2, 0, 2, 2, 3, 1, 1, 2, 1, 0, 3, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 0, 0]","[2, 0, 0, 1, 2, 1, 1, 0, 3, 0, 0, 2, 3, 2, 0, 1, 2, 1, 1, 2, 2, 1, 0, 0]"
1,0.75,0.5,"[array([ 1.89159062, -1.96698078, -0.80969011, -3.90568015]), array([-0.02620231, -0.84237682, -0.34205392, -1.00384423]), array([-1.16877038, -0.79051071, -0.20631175, -1.92041807]), array([ 0.53931442, -0.83459902, -0.50399236, -3.94015858]), array([ 1.92971472, -1.76911004, -0.63074287, -5.77225924]), array([-1.50466361,  1.03902287, -0.86167873, -0.78506599]), array([-1.57415742, -1.18072062,  0.15061469, -0.60484458]), array([-0.78407166,  0.78988299, -1.19230377,  0.77198454]), array([-0.06197303, -0.56465017, -0.23488962, -3.63249293]), array([-1.78778457, -0.14033338, -0.06475647,  0.01869214]), array([-1.70136993, -0.79147553,  0.33526212, -2.34922087]), array([-0.70610865, -1.02466521,  0.07570046, -3.63074909]), array([-1.78391122, -1.94827062,  0.4696579 , -1.899884  ]), array([-1.94226692,  0.74522067, -0.63381207,  0.15178064]), array([ 1.09507586, -1.6359769 , -0.72717018, -2.29273806]), array([-1.21736208,  0.08106142, -0.3517458 , -1.32774984]), array([-2.82186424, -0.9813143 , -0.01547036,  0.94986911]), array([-0.53279404, -1.35844412, -0.43266447, -2.46782339]), array([-0.87552743, -2.00022857, -0.27992245,  1.16762342]), array([-0.44832558, -0.50252106, -0.65488591, -2.34687007]), array([ 0.43317549, -0.2348322 , -1.12667411, -2.506335  ]), array([-2.55727962, -0.44901791, -0.2265809 , -2.36169828]), array([-1.69760471, -1.00488911, -0.03744771, -3.07419562]), array([ 1.1106107 , -0.9362321 , -0.92373918, -4.87914124])]","['              precision    recall  f1-score   support', '', '           0       0.78      0.64      0.70        11', '           1       0.25      0.25      0.25         4', '           2       0.38      0.50      0.43         6', '           3       0.33      0.33      0.33         3', '', '   micro avg       0.50      0.50      0.50        24', '   macro avg       0.43      0.43      0.43        24', 'weighted avg       0.53      0.50      0.51        24', '']","[0, 0, 0, 0, 0, 1, 2, 0, 2, 3, 1, 1, 1, 2, 0, 0, 0, 2, 2, 0, 0, 3, 2, 3]","[0, 0, 2, 0, 0, 1, 2, 1, 0, 3, 2, 2, 2, 1, 0, 1, 3, 2, 3, 0, 0, 2, 2, 0]"
2,0.8043478260869565,0.2916666666666667,"[array([-1.644369  ,  0.5476232 , -0.24134798, -2.87144025]), array([-0.08636994, -0.22412252, -0.6249045 , -3.11743119]), array([-1.50039027, -0.88476342,  0.4464037 , -3.94968602]), array([ 6.00932175e-03,  9.51410327e-01, -4.54351306e-01, -8.77626753e+00]), array([-1.09972366, -0.62107489,  0.15594517, -5.67548735]), array([-0.70226957, -0.91466531, -0.05662372, -6.08043939]), array([-0.23827376, -1.72729428, -0.62599453, -0.06663362]), array([-1.26839935,  0.16048436, -0.6635121 , -3.04880462]), array([ 0.80508753, -1.33668379, -0.54820891, -4.3517057 ]), array([-0.88837806, -4.17715824, -0.09630914,  4.91326002]), array([  1.00125699,   1.28345117,  -0.47174587, -10.94462525]), array([ 1.12484213, -0.68185882, -1.4025081 , -1.82072453]), array([-1.18094657,  0.60285619, -0.41504078, -4.06475651]), array([ 1.34893661, -0.31758902, -0.99530623, -8.20737989]), array([-1.03954215, -1.1004839 , -0.47071889, -2.60442574]), array([-0.10025912, -1.07878999, -0.68106627, -3.53663876]), array([-0.5619894 , -0.77886185, -0.38723037, -2.57897606]), array([-0.28458815, -2.78523616, -1.32423135,  7.74328767]), array([-1.29238042,  0.18778121, -0.55694441, -3.48504269]), array([-0.54375686,  0.39918478, -1.48852132,  2.19809103]), array([-0.64344459,  0.39001425, -0.96853397, -3.63640321]), array([ 1.87399739, -0.19270204, -1.2899408 , -6.0293139 ]), array([-0.20602752,  0.24474191, -1.05206337, -4.09042769]), array([-1.83085214, -1.40749878,  0.49274959, -1.3553047 ])]","['              precision    recall  f1-score   support', '', '           0       0.67      0.50      0.57         8', '           1       0.12      0.33      0.18         3', '           2       0.33      0.18      0.24        11', '           3       0.00      0.00      0.00         2', '', '   micro avg       0.29      0.29      0.29        24', '   macro avg       0.28      0.25      0.25        24', 'weighted avg       0.39      0.29      0.32        24', '']","[2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 0, 2, 0, 3, 2, 2, 0, 1, 3, 2, 1]","[1, 0, 2, 1, 2, 2, 3, 1, 0, 3, 1, 0, 1, 0, 2, 0, 2, 3, 1, 3, 1, 0, 1, 2]"
3,0.7608695652173914,0.25,"[array([ 0.70287112, -2.24101794, -0.85235556,  1.27045113]), array([ 0.03566706, -0.49163128, -0.96909085, -2.50752602]), array([-0.82040381, -0.7076555 ,  0.2829717 , -2.68596496]), array([-0.83367737, -0.91484728,  0.1858468 , -1.68646281]), array([ 0.23118358, -0.85983413, -1.05120871, -0.91675365]), array([-0.30379173, -2.03861952, -0.99508866,  1.05063441]), array([ 0.65188886, -0.52056405, -1.46835223, -1.50654648]), array([-1.1357915 , -0.23223507, -0.68865666,  0.48439665]), array([ 0.20365672, -1.15311069, -0.21336333, -2.9820912 ]), array([ 0.63442077, -0.82885333, -1.1018229 , -3.43163242]), array([-5.42958045e-01, -5.07697921e-01, -1.40294779e-03, -4.91028530e+00]), array([-1.16712947, -1.13889566,  0.2521432 , -0.87527267]), array([-1.62509416, -0.1080706 ,  0.34265591, -0.89635994]), array([ 0.73245268, -2.03141211, -1.78523434,  0.95454062]), array([-1.69235824, -1.09939654,  0.95310255, -2.3885849 ]), array([-2.28847363, -0.46188623,  1.01491917, -0.71419076]), array([-0.35908696, -1.15806072, -0.73870418,  0.31934716]), array([-0.46251202, -1.37043955, -1.37168265,  3.69128732]), array([-0.57491741, -0.64273615, -0.91688131, -0.50759181]), array([-0.0820438 , -1.84400338, -0.66178711,  0.4309036 ]), array([-1.27681969,  0.49021409, -0.56102572, -0.82752444]), array([ 0.60792049, -1.56750498, -0.72295988, -1.75585967]), array([-0.38111692, -1.83377213, -0.58089359,  0.5064379 ]), array([-1.03718668, -0.33998291, -0.28026594, -0.22037859])]","['              precision    recall  f1-score   support', '', '           0       0.50      0.50      0.50         6', '           1       0.00      0.00      0.00         5', '           2       0.29      0.18      0.22        11', '           3       0.10      0.50      0.17         2', '', '   micro avg       0.25      0.25      0.25        24', '   macro avg       0.22      0.30      0.22        24', 'weighted avg       0.26      0.25      0.24        24', '']","[0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 2, 2, 1, 0, 1, 3, 2, 2, 2, 2, 2, 0, 2, 3]","[3, 0, 2, 2, 0, 3, 0, 3, 0, 0, 2, 2, 2, 3, 2, 2, 3, 3, 3, 3, 1, 0, 3, 3]"
4,0.75,0.4166666666666667,"[array([ 1.03767254, -1.47334747, -0.78859247, -2.40781536]), array([-0.85500803, -0.63107523, -0.21524466, -1.16680611]), array([-0.35083715, -1.70140185, -0.29764681, -0.25706438]), array([-1.54521435, -0.98310069, -0.59676512,  1.01493054]), array([-1.05154559, -1.33101513,  0.2888854 , -1.31361636]), array([ 0.38371178, -0.86860391, -0.44418336, -2.10335072]), array([ 0.45584704, -0.74802456, -0.81270617, -1.72243211]), array([-1.28202485, -0.2359466 , -0.36361023, -0.0652301 ]), array([-1.44608762, -0.8834633 ,  0.17396652, -0.74009765]), array([-1.67633367, -1.26654871,  0.82807847, -0.94499005]), array([-0.11335281, -1.43714584, -0.40014969, -2.73382551]), array([-1.09599965, -1.28962101,  0.1279835 , -0.63600262]), array([-2.26027834,  0.45296332, -0.21950853,  0.0829998 ]), array([-1.13648036, -0.85835708, -0.16802612, -0.36834759]), array([-1.76772717, -1.43439992,  0.80093131, -0.02141984]), array([-2.54886174, -0.17265565,  0.30743526, -0.6126485 ]), array([ 0.76042383, -0.29473405, -1.02319134, -3.66021127]), array([-1.48550487, -0.25938491, -0.16829419, -1.19836478]), array([-0.02878713, -1.4723123 ,  0.10768816, -4.2170574 ]), array([-1.2005588 ,  0.52078434, -0.62397015, -2.70141675]), array([-0.34511635, -1.43711704, -0.12789047, -0.71517266]), array([-1.09755527, -1.06838812,  0.58289083, -2.13727747]), array([-0.15877607, -0.30751699, -0.9669858 , -0.65059573]), array([-1.08141149, -0.95446422,  0.23808803, -1.83739076])]","['              precision    recall  f1-score   support', '', '           0       1.00      0.60      0.75        10', '           1       0.00      0.00      0.00         4', '           2       0.31      0.44      0.36         9', '           3       0.00      0.00      0.00         1', '', '   micro avg       0.42      0.42      0.42        24', '   macro avg       0.33      0.26      0.28        24', 'weighted avg       0.53      0.42      0.45        24', '']","[0, 0, 2, 2, 1, 0, 0, 2, 3, 2, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 2]","[0, 2, 3, 3, 2, 0, 0, 3, 2, 2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2]"
